"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"rpORB","newANTsNative",0.255030273309377,0.268075689066682,0.271123163301542,0.274234902323722,0.28915215047899,0.00464656008282232,0.883310342780941,0.95580190092167,0.974232364685356,0.993093280055462,1.06745632635994,0.0268655409854857,3.22937269820501,3.51649813198781,3.5930877761586,3.67408734545972,3.99178774822248,0.115746267976595
"rpTRI","newANTsNative",0.21870704473479,0.229160489814116,0.231776686933395,0.234506013413888,0.2457452907405,0.00383634330350694,0.902690460167217,0.968989598109284,0.987066102349853,1.00600840056177,1.08880151649677,0.0278042636339071,3.84367754760046,4.16465727038203,4.26118435804998,4.35506728972732,4.86625625707866,0.140038443336195
"rperiCAL","newANTsNative",0.214676505294143,0.223593779544214,0.226145979648154,0.228541847227792,0.239597650267389,0.00369452845507643,0.897078984255336,0.963058224880922,0.980522061093118,0.99922930039593,1.08603625093427,0.02787140026112,3.9069885793534,4.2469113348296,4.33949565620532,4.43388632159623,4.84188117820973,0.142187119421302
"rpostC","newANTsNative",0.263136935318967,0.273797232773083,0.276868529022227,0.279923234543407,0.295669013068526,0.00450859217309348,0.896088705077378,0.968288615160401,0.987193182471235,1.00650169661038,1.08723154373076,0.0284272224712952,3.16493946376483,3.48689761558409,3.56564296545034,3.6450305134273,4.01416991395541,0.118672011971163
"rPCC","newANTsNative",0.191054825980024,0.199569392336691,0.201797891306745,0.204092794094792,0.214796819528261,0.00334804104114686,0.905805253252522,0.978032293448109,0.995887003763331,1.01344695769529,1.08819800109754,0.0268608215589461,4.38509201245522,4.83093124931662,4.93251078537968,5.04419506759083,5.52791856768647,0.158220588864934
"rPreC","newANTsNative",0.238305616906845,0.250519696486828,0.25338631085596,0.256267088260935,0.268725268058106,0.00422282565608202,0.889339895267585,0.967936398569853,0.985773965017683,1.0038334794037,1.0949816882539,0.0270427218995925,3.42760830245342,3.80767750559407,3.89060259648243,3.97322639643737,4.38615016087485,0.125655601529683
"rPCUN","newANTsNative",0.189638864603891,0.198249966861469,0.200285016396979,0.202500398695461,0.214683074271888,0.00322198854703349,0.895655774260265,0.97642715870972,0.994410424999485,1.0131208276729,1.11433675030873,0.0278210736601786,4.43779126719681,4.85805432882459,4.96408193098924,5.07378827305481,5.60030802085584,0.161168302864284
"rrACC","newANTsNative",0.206224159754511,0.217844258240184,0.220273411585117,0.222887232504489,0.237186332379337,0.00374400036479351,0.898657542184654,0.977082202479354,0.99629944800253,1.01569093550482,1.10299916966637,0.0280642651835598,3.92309262636984,4.42344774787036,4.52413002977588,4.62153244486958,5.02080423632084,0.148926826716016
"rrMFG","newANTsNative",0.230242299493092,0.241877868051939,0.24460928413918,0.247374581148838,0.263034003790141,0.00403226719576925,0.899879870154651,0.97222433560344,0.99032267692691,1.0090251396261,1.09773579000518,0.0273190391378527,3.63706800124084,3.96317611825172,4.04602525600637,4.13673784401275,4.5986902449522,0.130403272582109
"rSFG","newANTsNative",0.228164331542659,0.238847749348804,0.24157178801326,0.244413286800228,0.257523750586389,0.00406262736214771,0.901131637557373,0.978094186853824,0.994442885775557,1.01268338295271,1.09578002580589,0.026969003072171,3.69745880214002,4.03427919900721,4.11688000036051,4.20677448766093,4.63461515829489,0.131722603442099
"rSPL","newANTsNative",0.237111229537447,0.248873062664847,0.251577346140567,0.254406362638539,0.267144239067183,0.00429268063946977,0.905986857002662,0.979347986262382,0.997964295952455,1.01670479053337,1.10484285776152,0.0275009270515829,3.44994590764357,3.87973716370596,3.9664620638954,4.05516626107018,4.51291919920227,0.128921271437171
"rSTG","newANTsNative",0.23803505127553,0.251247152762637,0.253986721454656,0.256718382680195,0.26837860411444,0.00426773961620376,0.910699719416538,0.977214472569886,0.995641949610717,1.01431345711723,1.11852434253647,0.0276402584587641,3.53183875346156,3.83075885354796,3.92206483687498,4.00927446689314,4.44277171107934,0.129349617537416
"rSMAR","newANTsNative",0.253810037122278,0.265826576044593,0.268864672250076,0.271819862573314,0.286790529027178,0.00447984475009879,0.892770086457895,0.963295589219207,0.982308089008099,1.00161544615258,1.08541440230582,0.027814244418493,3.23583788069042,3.57524130035759,3.65254143241441,3.73614805000074,4.04826276834836,0.119556995524283
"rTT","newANTsNative",0.321954628886936,0.337880197215515,0.341631995147162,0.345503215399066,0.364492805069035,0.00561096187265584,0.846293735324261,0.9325894892981,0.950254104744437,0.969013979647371,1.05425923959667,0.0269072675343124,2.45776717795932,2.71900240165318,2.78142918993609,2.84515754691643,3.17371986656925,0.0921473367468625
"rINS","newANTsNative",0.214060157281751,0.225983596575921,0.228585046324627,0.231189559180926,0.244868597135966,0.00385890912461951,0.906873263729126,0.979468594512081,0.998105907362779,1.01742658452058,1.10862988662228,0.0280884666294327,3.83737212532554,4.2689795045952,4.36680134168078,4.46832022269887,4.90233393418523,0.147337348312652
