       param  mean se_mean   sd 2.5%  25%  50%  75% 97.5% n_eff Rhat
var_ratio[50] 1.66       0 0.06 1.55 1.62 1.66 1.70  1.79  1000 1.00
var_ratio[51] 2.19       0 0.08 2.04 2.14 2.19 2.25  2.35  1000 1.00
var_ratio[52] 2.41       0 0.08 2.26 2.35 2.41 2.46  2.57  1000 1.00
var_ratio[53] 1.82       0 0.06 1.71 1.78 1.82 1.86  1.96  1000 1.00
var_ratio[54] 2.65       0 0.09 2.48 2.59 2.65 2.71  2.83  1000 1.00
var_ratio[55] 2.26       0 0.08 2.12 2.20 2.26 2.31  2.41  1000 1.00
var_ratio[56] 2.23       0 0.07 2.10 2.18 2.22 2.27  2.38  1000 1.00
var_ratio[57] 2.52       0 0.09 2.36 2.47 2.52 2.58  2.69  1000 1.00
var_ratio[58] 2.55       0 0.08 2.40 2.50 2.55 2.60  2.72  1000 1.00
var_ratio[59] 3.23       0 0.11 3.02 3.16 3.23 3.30  3.45  1000 1.00
var_ratio[60] 2.34       0 0.08 2.20 2.29 2.34 2.40  2.50  1000 1.00
var_ratio[61] 2.09       0 0.07 1.96 2.04 2.09 2.14  2.22  1000 1.00
var_ratio[62] 2.59       0 0.08 2.44 2.54 2.59 2.64  2.76  1000 1.00
sigma[1]      0.37       0 0.01 0.36 0.36 0.37 0.37  0.38  1000 1.00
sigma[2]      0.41       0 0.01 0.40 0.41 0.41 0.42  0.43  1000 1.00
sigma[3]      0.40       0 0.01 0.38 0.39 0.40 0.40  0.41  1000 1.00
sigma[4]      0.31       0 0.00 0.30 0.30 0.31 0.31  0.32  1000 1.00
sigma[5]      0.33       0 0.01 0.32 0.32 0.33 0.33  0.34  1000 1.00
sigma[6]      0.34       0 0.01 0.33 0.34 0.34 0.35  0.35  1000 1.00
sigma[7]      0.31       0 0.01 0.30 0.30 0.31 0.31  0.32  1000 1.00
sigma[8]      0.37       0 0.01 0.35 0.36 0.37 0.37  0.38  1000 1.00
sigma[9]      0.37       0 0.01 0.35 0.36 0.36 0.37  0.38  1000 1.00
sigma[10]     0.43       0 0.01 0.42 0.43 0.43 0.44  0.45  1000 1.00
sigma[11]     0.38       0 0.01 0.37 0.38 0.38 0.39  0.40  1000 1.00
sigma[12]     0.49       0 0.01 0.48 0.49 0.49 0.50  0.51  1000 1.00
sigma[13]     0.30       0 0.00 0.29 0.30 0.30 0.30  0.31  1000 1.00
sigma[14]     0.24       0 0.00 0.23 0.23 0.24 0.24  0.24  1000 1.00
sigma[15]     0.48       0 0.01 0.46 0.47 0.48 0.48  0.49  1000 1.00
sigma[16]     0.44       0 0.01 0.43 0.44 0.44 0.45  0.46  1000 1.00
sigma[17]     0.38       0 0.01 0.36 0.37 0.38 0.38  0.39  1000 1.00
sigma[18]     0.40       0 0.01 0.38 0.39 0.40 0.40  0.41  1000 1.00
sigma[19]     0.53       0 0.01 0.51 0.52 0.53 0.53  0.55  1000 1.00
sigma[20]     0.41       0 0.01 0.40 0.41 0.41 0.42  0.43  1000 1.00
sigma[21]     0.43       0 0.01 0.41 0.42 0.43 0.43  0.44  1000 1.00
sigma[22]     0.48       0 0.01 0.46 0.47 0.48 0.48  0.49  1000 1.00
sigma[23]     0.35       0 0.01 0.34 0.34 0.35 0.35  0.36  1000 1.00
sigma[24]     0.40       0 0.01 0.38 0.39 0.39 0.40  0.41  1000 1.00
sigma[25]     0.41       0 0.01 0.40 0.41 0.41 0.42  0.43  1000 1.00
sigma[26]     0.38       0 0.01 0.37 0.37 0.38 0.38  0.39  1000 1.01
sigma[27]     0.36       0 0.01 0.35 0.36 0.36 0.37  0.37  1000 1.00
sigma[28]     0.28       0 0.00 0.27 0.27 0.28 0.28  0.29  1000 1.00
sigma[29]     0.36       0 0.01 0.35 0.36 0.36 0.37  0.37  1000 1.00
sigma[30]     0.40       0 0.01 0.39 0.40 0.40 0.41  0.41  1000 1.00
sigma[31]     0.37       0 0.01 0.36 0.36 0.37 0.37  0.38  1000 1.00
sigma[32]     0.35       0 0.01 0.34 0.34 0.35 0.35  0.36  1000 1.00
sigma[33]     0.42       0 0.01 0.41 0.41 0.42 0.42  0.43  1000 1.00
sigma[34]     0.40       0 0.01 0.39 0.40 0.40 0.41  0.42  1000 1.00
sigma[35]     0.32       0 0.01 0.31 0.32 0.32 0.33  0.33  1000 1.00
sigma[36]     0.32       0 0.01 0.31 0.31 0.32 0.32  0.33  1000 1.00
sigma[37]     0.35       0 0.01 0.34 0.35 0.35 0.35  0.36  1000 1.00
sigma[38]     0.31       0 0.00 0.30 0.30 0.31 0.31  0.32  1000 1.00
sigma[39]     0.37       0 0.01 0.35 0.36 0.37 0.37  0.38  1000 1.00
sigma[40]     0.37       0 0.01 0.36 0.37 0.37 0.37  0.38  1000 1.00
sigma[41]     0.44       0 0.01 0.43 0.44 0.44 0.44  0.45  1000 1.00
sigma[42]     0.38       0 0.01 0.36 0.37 0.38 0.38  0.39  1000 1.00
sigma[43]     0.50       0 0.01 0.48 0.50 0.50 0.51  0.52  1000 1.00
sigma[44]     0.30       0 0.00 0.29 0.29 0.30 0.30  0.31  1000 1.00
sigma[45]     0.27       0 0.00 0.27 0.27 0.27 0.28  0.28  1000 1.00
sigma[46]     0.47       0 0.01 0.46 0.47 0.47 0.48  0.49  1000 1.00
sigma[47]     0.43       0 0.01 0.42 0.43 0.43 0.44  0.45  1000 1.00
sigma[48]     0.41       0 0.01 0.40 0.41 0.41 0.42  0.42  1000 1.00
sigma[49]     0.40       0 0.01 0.39 0.40 0.40 0.41  0.42  1000 1.00
sigma[50]     0.52       0 0.01 0.50 0.51 0.52 0.53  0.54  1000 1.00
sigma[51]     0.42       0 0.01 0.40 0.41 0.42 0.42  0.43  1000 1.00
sigma[52]     0.39       0 0.01 0.38 0.39 0.39 0.39  0.40  1000 1.00
sigma[53]     0.48       0 0.01 0.47 0.48 0.48 0.49  0.50  1000 1.00
sigma[54]     0.36       0 0.01 0.34 0.35 0.36 0.36  0.37  1000 1.00
sigma[55]     0.41       0 0.01 0.39 0.40 0.41 0.41  0.42  1000 1.00
sigma[56]     0.41       0 0.01 0.40 0.41 0.41 0.41  0.42  1000 1.00
sigma[57]     0.37       0 0.01 0.36 0.37 0.37 0.38  0.39  1000 1.00
sigma[58]     0.37       0 0.01 0.36 0.37 0.37 0.37  0.38  1000 1.00
sigma[59]     0.30       0 0.01 0.29 0.30 0.30 0.30  0.31  1000 1.00
sigma[60]     0.40       0 0.01 0.38 0.39 0.40 0.40  0.41  1000 1.00
sigma[61]     0.43       0 0.01 0.42 0.43 0.43 0.44  0.45  1000 1.00
sigma[62]     0.36       0 0.01 0.35 0.36 0.36 0.37  0.38  1000 1.00
tau_0[1]      0.95       0 0.03 0.90 0.93 0.95 0.97  1.01  1000 1.00
tau_0[2]      0.92       0 0.03 0.87 0.90 0.92 0.94  0.98  1000 1.00
tau_0[3]      0.93       0 0.03 0.87 0.91 0.93 0.95  0.99  1000 1.00
tau_0[4]      0.95       0 0.03 0.90 0.94 0.95 0.97  1.01  1000 1.00
tau_0[5]      0.96       0 0.03 0.91 0.94 0.96 0.98  1.01  1000 1.00
tau_0[6]      0.96       0 0.03 0.91 0.95 0.96 0.98  1.02  1000 1.00
tau_0[7]      0.97       0 0.03 0.92 0.95 0.97 0.99  1.03  1000 1.00
tau_0[8]      0.93       0 0.03 0.88 0.91 0.93 0.95  0.98  1000 1.00
tau_0[9]      0.94       0 0.03 0.90 0.92 0.94 0.96  1.00  1000 1.00
tau_0[10]     0.92       0 0.03 0.87 0.90 0.92 0.94  0.97  1000 1.00
tau_0[11]     0.93       0 0.03 0.88 0.91 0.92 0.94  0.98  1000 1.00
tau_0[12]     0.88       0 0.02 0.83 0.87 0.88 0.90  0.93  1000 1.00
tau_0[13]     0.97       0 0.03 0.92 0.95 0.97 0.99  1.02  1000 1.00
tau_0[14]     0.97       0 0.03 0.93 0.96 0.97 0.99  1.03  1000 1.00
tau_0[15]     0.89       0 0.03 0.84 0.87 0.89 0.91  0.95  1000 1.00
tau_0[16]     0.90       0 0.03 0.85 0.88 0.90 0.92  0.95  1000 1.00
tau_0[17]     0.93       0 0.03 0.89 0.92 0.93 0.95  0.99  1000 1.00
tau_0[18]     0.93       0 0.03 0.88 0.91 0.93 0.95  0.98  1000 1.00
tau_0[19]     0.87       0 0.03 0.82 0.86 0.87 0.89  0.92  1000 1.00
tau_0[20]     0.91       0 0.03 0.86 0.89 0.91 0.93  0.97  1000 1.00
tau_0[21]     0.92       0 0.03 0.87 0.90 0.92 0.93  0.97  1000 1.00
tau_0[22]     0.89       0 0.03 0.84 0.87 0.89 0.91  0.94  1000 1.00
tau_0[23]     0.95       0 0.03 0.90 0.94 0.95 0.97  1.00  1000 1.00
tau_0[24]     0.94       0 0.03 0.89 0.92 0.94 0.96  1.00  1000 1.00
tau_0[25]     0.92       0 0.03 0.87 0.90 0.92 0.94  0.98  1000 1.00
tau_0[26]     0.93       0 0.03 0.88 0.92 0.93 0.95  0.99  1000 1.00
tau_0[27]     0.94       0 0.03 0.89 0.92 0.94 0.96  1.00  1000 1.00
tau_0[28]     0.98       0 0.03 0.92 0.96 0.97 0.99  1.03  1000 1.00
tau_0[29]     0.94       0 0.03 0.89 0.92 0.94 0.96  0.99  1000 1.00
tau_0[30]     0.93       0 0.03 0.87 0.91 0.92 0.94  0.98  1000 1.00
tau_0[31]     0.94       0 0.02 0.89 0.92 0.93 0.95  0.99  1000 1.00
tau_0[32]     0.95       0 0.03 0.90 0.93 0.95 0.97  1.00  1000 1.00
tau_0[33]     0.91       0 0.03 0.86 0.89 0.91 0.93  0.97  1000 1.00
tau_0[34]     0.92       0 0.03 0.87 0.90 0.92 0.94  0.98  1000 1.00
tau_0[35]     0.96       0 0.03 0.91 0.94 0.96 0.97  1.01  1000 1.00
tau_0[36]     0.96       0 0.03 0.91 0.94 0.96 0.97  1.02  1000 1.00
tau_0[37]     0.95       0 0.03 0.89 0.93 0.94 0.96  1.00  1000 1.00
tau_0[38]     0.97       0 0.03 0.92 0.95 0.97 0.99  1.03  1000 1.00
tau_0[39]     0.93       0 0.03 0.88 0.91 0.93 0.95  0.98  1000 1.00
tau_0[40]     0.93       0 0.03 0.88 0.92 0.93 0.95  0.99  1000 1.00
tau_0[41]     0.90       0 0.03 0.85 0.88 0.90 0.92  0.95  1000 1.00
tau_0[42]     0.93       0 0.03 0.88 0.91 0.93 0.95  0.98  1000 1.00
tau_0[43]     0.88       0 0.03 0.82 0.86 0.88 0.89  0.93  1000 1.00
tau_0[44]     0.97       0 0.03 0.92 0.95 0.97 0.99  1.02  1000 1.00
tau_0[45]     0.98       0 0.03 0.92 0.96 0.98 1.00  1.03  1000 1.00
tau_0[46]     0.89       0 0.03 0.84 0.87 0.89 0.91  0.94  1000 1.00
tau_0[47]     0.91       0 0.03 0.86 0.89 0.91 0.93  0.96  1000 1.00
tau_0[48]     0.92       0 0.03 0.87 0.90 0.92 0.93  0.97  1000 1.00
tau_0[49]     0.93       0 0.03 0.88 0.91 0.92 0.94  0.98  1000 1.00
tau_0[50]     0.86       0 0.03 0.81 0.85 0.86 0.88  0.91  1000 1.00
tau_0[51]     0.92       0 0.03 0.87 0.90 0.92 0.93  0.97  1000 1.00
tau_0[52]     0.94       0 0.03 0.89 0.92 0.94 0.96  0.99  1000 1.00
tau_0[53]     0.88       0 0.03 0.83 0.86 0.88 0.89  0.93  1000 1.00
tau_0[54]     0.95       0 0.03 0.89 0.93 0.94 0.96  1.00  1000 1.00
tau_0[55]     0.92       0 0.03 0.87 0.90 0.92 0.93  0.97  1000 1.00
tau_0[56]     0.91       0 0.03 0.86 0.90 0.91 0.93  0.97  1000 1.00
tau_0[57]     0.94       0 0.03 0.89 0.92 0.94 0.96  1.00  1000 1.00
tau_0[58]     0.95       0 0.03 0.90 0.93 0.95 0.96  1.00  1000 1.00
tau_0[59]     0.97       0 0.03 0.91 0.95 0.97 0.99  1.02  1000 1.00
tau_0[60]     0.93       0 0.03 0.87 0.91 0.93 0.94  0.98  1000 1.00
tau_0[61]     0.90       0 0.03 0.85 0.89 0.90 0.92  0.95  1000 1.00
tau_0[62]     0.94       0 0.03 0.89 0.93 0.94 0.96  1.00  1000 1.00
var_ratio[1]  2.81       0 0.10 2.62 2.75 2.81 2.88  3.00  1000 1.00
var_ratio[2]  2.31       0 0.08 2.16 2.26 2.31 2.37  2.47  1000 1.00
var_ratio[3]  2.49       0 0.08 2.33 2.43 2.48 2.54  2.65  1000 1.00
var_ratio[4]  4.61       0 0.15 4.31 4.51 4.61 4.72  4.92  1000 1.00
var_ratio[5]  3.16       0 0.10 2.97 3.09 3.16 3.23  3.37  1000 1.00
var_ratio[6]  2.86       0 0.09 2.69 2.80 2.87 2.93  3.04  1000 1.00
var_ratio[7]  3.57       0 0.12 3.36 3.49 3.57 3.65  3.80  1000 1.00
var_ratio[8]  3.63       0 0.12 3.41 3.55 3.62 3.71  3.87  1000 1.00
var_ratio[9]  2.67       0 0.09 2.49 2.60 2.67 2.73  2.85  1000 1.00
var_ratio[10] 2.87       0 0.10 2.69 2.80 2.87 2.94  3.05  1000 1.00
var_ratio[11] 2.64       0 0.09 2.48 2.59 2.64 2.70  2.82  1000 1.00
var_ratio[12] 2.76       0 0.09 2.59 2.70 2.76 2.82  2.95  1000 1.00
var_ratio[13] 3.28       0 0.11 3.07 3.21 3.28 3.35  3.48  1000 1.00
var_ratio[14] 4.51       0 0.15 4.24 4.41 4.51 4.60  4.80  1000 1.00
var_ratio[15] 2.19       0 0.08 2.04 2.14 2.19 2.24  2.35  1000 1.00
var_ratio[16] 2.06       0 0.07 1.93 2.02 2.06 2.11  2.21  1000 1.00
var_ratio[17] 2.50       0 0.09 2.33 2.44 2.50 2.56  2.68  1000 1.00
var_ratio[18] 2.38       0 0.08 2.24 2.33 2.38 2.44  2.54  1000 1.00
var_ratio[19] 2.00       0 0.07 1.86 1.95 1.99 2.04  2.14  1000 1.00
var_ratio[20] 2.23       0 0.08 2.09 2.18 2.23 2.28  2.39  1000 1.00
var_ratio[21] 2.84       0 0.09 2.66 2.78 2.83 2.90  3.03  1000 1.00
var_ratio[22] 2.00       0 0.07 1.86 1.96 2.00 2.05  2.14  1000 1.00
var_ratio[23] 2.87       0 0.10 2.68 2.80 2.87 2.93  3.08  1000 1.00
var_ratio[24] 3.11       0 0.09 2.93 3.05 3.11 3.17  3.29  1000 1.00
var_ratio[25] 2.51       0 0.08 2.36 2.46 2.51 2.57  2.68  1000 1.00
var_ratio[26] 2.75       0 0.09 2.58 2.69 2.75 2.82  2.93  1000 1.00
var_ratio[27] 2.58       0 0.08 2.42 2.52 2.58 2.63  2.74  1000 1.00
var_ratio[28] 3.57       0 0.12 3.34 3.49 3.56 3.65  3.81  1000 1.00
var_ratio[29] 2.62       0 0.08 2.46 2.56 2.62 2.68  2.79  1000 1.00
var_ratio[30] 2.21       0 0.07 2.07 2.16 2.21 2.26  2.35  1000 1.00
var_ratio[31] 3.51       0 0.12 3.28 3.43 3.51 3.58  3.74  1000 1.00
var_ratio[32] 3.78       0 0.12 3.54 3.69 3.77 3.86  4.01  1000 1.00
var_ratio[33] 2.20       0 0.08 2.05 2.15 2.20 2.25  2.35  1000 1.00
var_ratio[34] 2.35       0 0.08 2.19 2.29 2.35 2.41  2.52  1000 1.00
var_ratio[35] 4.52       0 0.15 4.23 4.43 4.52 4.61  4.82  1000 1.00
var_ratio[36] 3.14       0 0.10 2.95 3.06 3.13 3.21  3.35  1000 1.00
var_ratio[37] 2.63       0 0.09 2.47 2.58 2.63 2.69  2.80  1000 1.01
var_ratio[38] 3.58       0 0.12 3.34 3.50 3.58 3.66  3.83  1000 1.00
var_ratio[39] 3.71       0 0.11 3.50 3.63 3.71 3.78  3.94  1000 1.01
var_ratio[40] 2.61       0 0.08 2.44 2.55 2.61 2.67  2.77  1000 1.00
var_ratio[41] 2.88       0 0.09 2.71 2.82 2.88 2.94  3.08  1000 1.00
var_ratio[42] 2.60       0 0.09 2.41 2.53 2.60 2.66  2.77  1000 1.00
var_ratio[43] 2.95       0 0.10 2.76 2.88 2.95 3.02  3.17  1000 1.00
var_ratio[44] 3.38       0 0.11 3.17 3.30 3.38 3.45  3.59  1000 1.00
var_ratio[45] 3.75       0 0.13 3.51 3.66 3.74 3.83  4.00  1000 1.00
var_ratio[46] 2.11       0 0.07 1.97 2.06 2.10 2.15  2.25  1000 1.00
var_ratio[47] 2.21       0 0.07 2.07 2.16 2.21 2.26  2.36  1000 1.00
var_ratio[48] 2.69       0 0.09 2.52 2.62 2.69 2.75  2.87  1000 1.00
var_ratio[49] 2.52       0 0.09 2.35 2.46 2.52 2.58  2.69  1000 1.00
var_ratio[50] 1.96       0 0.07 1.83 1.92 1.96 2.01  2.11  1000 1.00
var_ratio[51] 2.19       0 0.07 2.05 2.14 2.19 2.24  2.33  1000 1.00
var_ratio[52] 3.12       0 0.10 2.92 3.04 3.12 3.18  3.32  1000 1.00
var_ratio[53] 1.92       0 0.07 1.79 1.88 1.92 1.97  2.05  1000 1.00
var_ratio[54] 2.87       0 0.10 2.70 2.80 2.87 2.93  3.06  1000 1.00
var_ratio[55] 3.01       0 0.11 2.82 2.93 3.00 3.08  3.22  1000 1.00
var_ratio[56] 2.47       0 0.08 2.32 2.42 2.47 2.52  2.63  1000 1.00
var_ratio[57] 2.65       0 0.09 2.49 2.59 2.64 2.70  2.82  1000 1.00
var_ratio[58] 2.50       0 0.08 2.34 2.44 2.50 2.56  2.67  1000 1.00
var_ratio[59] 3.46       0 0.11 3.25 3.38 3.45 3.53  3.69  1000 1.00
var_ratio[60] 2.41       0 0.08 2.26 2.35 2.41 2.46  2.58  1000 1.00
var_ratio[61] 2.04       0 0.07 1.90 1.99 2.03 2.08  2.18  1000 1.00
var_ratio[62] 3.89       0 0.13 3.65 3.80 3.89 3.97  4.16  1000 1.00
sigma[1]      0.34       0 0.01 0.33 0.34 0.34 0.34  0.35  1000 1.00
sigma[2]      0.40       0 0.01 0.39 0.40 0.40 0.41  0.41  1000 1.00
sigma[3]      0.38       0 0.01 0.37 0.38 0.38 0.38  0.39  1000 1.00
sigma[4]      0.21       0 0.00 0.21 0.21 0.21 0.22  0.22  1000 1.00
sigma[5]      0.31       0 0.01 0.30 0.30 0.31 0.31  0.32  1000 1.00
sigma[6]      0.34       0 0.01 0.33 0.34 0.34 0.34  0.35  1000 1.00
sigma[7]      0.27       0 0.00 0.27 0.27 0.27 0.28  0.28  1000 1.00
sigma[8]      0.27       0 0.00 0.26 0.26 0.27 0.27  0.28  1000 1.00
sigma[9]      0.36       0 0.01 0.34 0.35 0.36 0.36  0.37  1000 1.00
sigma[10]     0.34       0 0.01 0.33 0.33 0.34 0.34  0.35  1000 1.00
sigma[11]     0.36       0 0.01 0.35 0.36 0.36 0.36  0.37  1000 1.00
sigma[12]     0.34       0 0.01 0.33 0.34 0.34 0.35  0.36  1000 1.00
sigma[13]     0.30       0 0.01 0.29 0.29 0.30 0.30  0.31  1000 1.00
sigma[14]     0.22       0 0.00 0.21 0.21 0.22 0.22  0.22  1000 1.00
sigma[15]     0.42       0 0.01 0.41 0.42 0.42 0.43  0.44  1000 1.00
sigma[16]     0.44       0 0.01 0.43 0.44 0.44 0.45  0.46  1000 1.00
sigma[17]     0.37       0 0.01 0.36 0.37 0.37 0.38  0.39  1000 1.00
sigma[18]     0.39       0 0.01 0.38 0.39 0.39 0.40  0.41  1000 1.00
sigma[19]     0.46       0 0.01 0.45 0.46 0.46 0.47  0.48  1000 1.00
sigma[20]     0.41       0 0.01 0.40 0.40 0.41 0.41  0.42  1000 1.00
sigma[21]     0.34       0 0.01 0.33 0.33 0.34 0.34  0.35  1000 1.00
sigma[22]     0.45       0 0.01 0.44 0.45 0.45 0.46  0.47  1000 1.00
sigma[23]     0.34       0 0.01 0.33 0.33 0.34 0.34  0.35  1000 1.00
sigma[24]     0.31       0 0.01 0.30 0.31 0.31 0.32  0.32  1000 1.00
sigma[25]     0.38       0 0.01 0.36 0.37 0.38 0.38  0.39  1000 1.00
sigma[26]     0.35       0 0.01 0.34 0.34 0.35 0.35  0.36  1000 1.00
sigma[27]     0.37       0 0.01 0.36 0.36 0.37 0.37  0.38  1000 1.00
sigma[28]     0.27       0 0.00 0.27 0.27 0.27 0.28  0.28  1000 1.00
sigma[29]     0.36       0 0.01 0.35 0.36 0.36 0.37  0.37  1000 1.00
sigma[30]     0.42       0 0.01 0.41 0.41 0.42 0.42  0.43  1000 1.00
sigma[31]     0.28       0 0.00 0.27 0.27 0.28 0.28  0.29  1000 1.00
sigma[32]     0.26       0 0.00 0.25 0.25 0.26 0.26  0.27  1000 1.00
sigma[33]     0.42       0 0.01 0.40 0.41 0.42 0.42  0.43  1000 1.00
sigma[34]     0.40       0 0.01 0.38 0.39 0.40 0.40  0.41  1000 1.00
sigma[35]     0.22       0 0.00 0.21 0.22 0.22 0.22  0.23  1000 1.00
sigma[36]     0.31       0 0.00 0.30 0.30 0.31 0.31  0.32  1000 1.00
sigma[37]     0.36       0 0.01 0.35 0.36 0.36 0.36  0.37  1000 1.01
sigma[38]     0.27       0 0.00 0.27 0.27 0.27 0.28  0.28  1000 1.00
sigma[39]     0.26       0 0.00 0.25 0.26 0.26 0.26  0.27  1000 1.00
sigma[40]     0.36       0 0.01 0.35 0.36 0.36 0.36  0.37  1000 1.00
sigma[41]     0.33       0 0.01 0.32 0.33 0.33 0.33  0.34  1000 1.00
sigma[42]     0.36       0 0.01 0.35 0.36 0.36 0.37  0.37  1000 1.00
sigma[43]     0.33       0 0.01 0.32 0.32 0.33 0.33  0.34  1000 1.00
sigma[44]     0.29       0 0.00 0.28 0.28 0.29 0.29  0.30  1000 1.00
sigma[45]     0.26       0 0.00 0.25 0.26 0.26 0.27  0.27  1000 1.00
sigma[46]     0.43       0 0.01 0.42 0.43 0.43 0.44  0.45  1000 1.00
sigma[47]     0.42       0 0.01 0.40 0.41 0.42 0.42  0.43  1000 1.00
sigma[48]     0.35       0 0.01 0.34 0.35 0.35 0.36  0.36  1000 1.00
sigma[49]     0.37       0 0.01 0.36 0.37 0.37 0.38  0.38  1000 1.00
sigma[50]     0.46       0 0.01 0.44 0.45 0.46 0.46  0.47  1000 1.00
sigma[51]     0.42       0 0.01 0.40 0.41 0.42 0.42  0.43  1000 1.00
sigma[52]     0.31       0 0.01 0.30 0.31 0.31 0.32  0.32  1000 1.00
sigma[53]     0.46       0 0.01 0.45 0.46 0.46 0.47  0.48  1000 1.00
sigma[54]     0.34       0 0.01 0.32 0.33 0.34 0.34  0.35  1000 1.00
sigma[55]     0.32       0 0.01 0.31 0.32 0.32 0.32  0.33  1000 1.00
sigma[56]     0.38       0 0.01 0.37 0.37 0.38 0.38  0.39  1000 1.00
sigma[57]     0.36       0 0.01 0.35 0.36 0.36 0.36  0.37  1000 1.00
sigma[58]     0.38       0 0.01 0.37 0.37 0.38 0.38  0.39  1000 1.01
sigma[59]     0.28       0 0.00 0.27 0.28 0.28 0.29  0.29  1000 1.00
sigma[60]     0.39       0 0.01 0.38 0.38 0.39 0.39  0.40  1000 1.00
sigma[61]     0.44       0 0.01 0.43 0.44 0.44 0.45  0.46  1000 1.00
sigma[62]     0.25       0 0.00 0.25 0.25 0.25 0.26  0.26  1000 1.00
tau_0[1]      0.96       0 0.03 0.91 0.94 0.96 0.98  1.01  1000 1.00
tau_0[2]      0.93       0 0.03 0.88 0.91 0.93 0.95  0.98  1000 1.00
tau_0[3]      0.95       0 0.03 0.90 0.93 0.94 0.96  1.00  1000 1.00
tau_0[4]      0.98       0 0.03 0.93 0.96 0.98 1.00  1.04  1000 1.00
tau_0[5]      0.97       0 0.03 0.91 0.95 0.96 0.98  1.02  1000 1.00
tau_0[6]      0.97       0 0.03 0.92 0.95 0.97 0.99  1.02  1000 1.00
tau_0[7]      0.98       0 0.03 0.93 0.96 0.98 1.00  1.03  1000 1.00
tau_0[8]      0.97       0 0.03 0.92 0.95 0.97 0.99  1.02  1000 1.00
tau_0[9]      0.95       0 0.03 0.90 0.93 0.95 0.97  1.01  1000 1.00
tau_0[10]     0.96       0 0.03 0.91 0.94 0.96 0.98  1.02  1000 1.00
tau_0[11]     0.95       0 0.03 0.90 0.93 0.95 0.97  1.00  1000 1.00
tau_0[12]     0.95       0 0.03 0.90 0.93 0.95 0.97  1.01  1000 1.00
tau_0[13]     0.98       0 0.03 0.92 0.96 0.97 0.99  1.03  1000 1.00
tau_0[14]     0.98       0 0.03 0.93 0.96 0.98 1.00  1.03  1000 1.00
tau_0[15]     0.93       0 0.03 0.87 0.91 0.93 0.94  0.98  1000 1.00
tau_0[16]     0.91       0 0.03 0.86 0.89 0.91 0.93  0.97  1000 1.00
tau_0[17]     0.93       0 0.03 0.88 0.91 0.93 0.95  0.99  1000 1.00
tau_0[18]     0.94       0 0.03 0.89 0.92 0.94 0.96  0.99  1000 1.00
tau_0[19]     0.92       0 0.03 0.87 0.90 0.92 0.94  0.98  1000 1.00
tau_0[20]     0.91       0 0.03 0.86 0.89 0.91 0.93  0.97  1000 1.00
tau_0[21]     0.95       0 0.03 0.90 0.94 0.95 0.97  1.01  1000 1.00
tau_0[22]     0.90       0 0.03 0.85 0.89 0.90 0.92  0.96  1000 1.00
tau_0[23]     0.96       0 0.03 0.91 0.94 0.96 0.98  1.02  1000 1.00
tau_0[24]     0.97       0 0.03 0.93 0.95 0.97 0.99  1.03  1000 1.00
tau_0[25]     0.94       0 0.03 0.89 0.93 0.94 0.96  1.00  1000 1.00
tau_0[26]     0.96       0 0.03 0.91 0.94 0.96 0.97  1.01  1000 1.00
tau_0[27]     0.95       0 0.03 0.89 0.93 0.95 0.96  1.01  1000 1.00
tau_0[28]     0.98       0 0.03 0.93 0.96 0.98 1.00  1.04  1000 1.00
tau_0[29]     0.95       0 0.03 0.90 0.93 0.95 0.97  1.00  1000 1.00
tau_0[30]     0.93       0 0.03 0.88 0.91 0.93 0.94  0.98  1000 1.00
tau_0[31]     0.97       0 0.03 0.92 0.95 0.97 0.99  1.03  1000 1.00
tau_0[32]     0.97       0 0.03 0.92 0.95 0.97 0.99  1.02  1000 1.00
tau_0[33]     0.92       0 0.03 0.86 0.89 0.92 0.94  0.97  1000 1.00
tau_0[34]     0.93       0 0.03 0.88 0.91 0.93 0.95  0.99  1000 1.00
tau_0[35]     0.99       0 0.03 0.94 0.97 0.99 1.00  1.04  1000 1.00
tau_0[36]     0.96       0 0.03 0.92 0.94 0.96 0.98  1.02  1000 1.00
tau_0[37]     0.95       0 0.03 0.90 0.93 0.95 0.97  1.00  1000 1.00
tau_0[38]     0.98       0 0.03 0.93 0.97 0.98 1.00  1.04  1000 1.00
tau_0[39]     0.97       0 0.03 0.92 0.95 0.97 0.99  1.02  1000 1.00
tau_0[40]     0.94       0 0.03 0.89 0.92 0.94 0.96  1.00  1000 1.00
tau_0[41]     0.95       0 0.03 0.90 0.93 0.95 0.97  1.00  1000 1.00
tau_0[42]     0.94       0 0.03 0.88 0.92 0.94 0.96  0.99  1000 1.00
tau_0[43]     0.97       0 0.03 0.92 0.95 0.97 0.99  1.03  1000 1.00
tau_0[44]     0.97       0 0.03 0.92 0.95 0.97 0.99  1.02  1000 1.00
tau_0[45]     0.98       0 0.03 0.93 0.96 0.98 1.00  1.04  1000 1.00
tau_0[46]     0.91       0 0.02 0.87 0.90 0.91 0.93  0.96  1000 1.00
tau_0[47]     0.92       0 0.03 0.87 0.90 0.92 0.94  0.97  1000 1.00
tau_0[48]     0.95       0 0.03 0.90 0.93 0.95 0.97  1.00  1000 1.00
tau_0[49]     0.94       0 0.03 0.89 0.92 0.94 0.96  1.00  1000 1.00
tau_0[50]     0.90       0 0.03 0.85 0.88 0.90 0.91  0.95  1000 1.00
