"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"lPreC","newANTsCross",0.332299493669137,0.347742907614751,0.351734350875517,0.355578271465898,0.375933992303267,0.00584242217166145,0.863364397371052,0.929852953211155,0.947487533585375,0.965486151238287,1.04316175762998,0.0267328773969853,2.41856869881289,2.63460230028275,2.69517437169795,2.75606257596295,2.99930092846528,0.0893173914750576
"lPCUN","newANTsCross",0.227405025019605,0.237036756929907,0.239600652951094,0.242280425998884,0.252891552518892,0.00390348688774988,0.876904788434703,0.958536510432128,0.976043006335308,0.994906089053033,1.07875550392795,0.0269066414249216,3.56604971872729,3.98567816231673,4.07722840638579,4.16560380245716,4.60588756879237,0.129442763486182
"lrACC","newANTsCross",0.313798145087509,0.327946412109936,0.331674816287423,0.33541467597095,0.35333892288199,0.00553163007107084,0.865847070010336,0.9338409536373,0.952693299530423,0.970647883183259,1.05859137747008,0.0270533462537435,2.57069534283651,2.80991377501926,2.87161343680127,2.93647597657751,3.20801318959352,0.0941442285881803
"lrMFG","newANTsCross",0.405289384518931,0.429195985487834,0.433984247142907,0.438754606043899,0.46037947764865,0.00709209298218405,0.826826650824744,0.88747732612056,0.904920960531557,0.923759020410302,1.02128313338522,0.0265307488948167,1.83972548631753,2.0386585787127,2.08591931082688,2.135814913774,2.37526492827803,0.0719304956757489
"lSFG","newANTsCross",0.397813076188773,0.420935010865793,0.425608312008617,0.430245746766058,0.450997890814329,0.00699681367820997,0.829533260240686,0.894626811303475,0.912491036133649,0.929422129884267,1.02158669691678,0.0264994125641579,1.86033371804267,2.09471254225168,2.14419432258804,2.19403661979958,2.41203739245734,0.0729537486486523
"lSPL","newANTsCross",0.350455623324386,0.370708533297725,0.375066718654854,0.379506243944949,0.399125601821219,0.00633900288708577,0.847845363869459,0.919558428102741,0.937370876694033,0.955114272235146,1.04696358649104,0.0269828773927016,2.19764249724045,2.4433695188816,2.49885803801044,2.55613596366765,2.80986612357188,0.0842990044136905
"lSTG","newANTsCross",0.324728061686429,0.337360098002841,0.34116491208208,0.345188808760397,0.362317277506693,0.005641278428966,0.850047420251693,0.925016493084205,0.943485333807048,0.961798982180582,1.05800921822881,0.0276811082552792,2.47844173791452,2.70345289359097,2.76396175926017,2.82502669419319,3.16463169772857,0.0920564218181958
"lSMAR","newANTsCross",0.355538834038964,0.372907736291341,0.376848999947655,0.38097257600849,0.405720587087922,0.00594444406474152,0.847156600432781,0.926221786196988,0.943736930737235,0.961681842345025,1.04578064546823,0.0265714302020747,2.20030099126008,2.44906407270312,2.50434853971683,2.5604702616567,2.8471198681694,0.080921099179265
"lTT","newANTsCross",0.407224910656805,0.427807951738242,0.432723563179687,0.437616346856424,0.45792119120145,0.00715919077725683,0.791149412215732,0.871061159106243,0.888968527529159,0.905545504679533,0.993688791987841,0.0256947206025398,1.84045105961608,2.00789842051835,2.05447071026641,2.09818415014399,2.31665295886211,0.0683735878276782
"lINS","newANTsCross",0.292433150338481,0.305772045316934,0.30941053487239,0.313043646052208,0.329497055663048,0.00525573108355292,0.882299125428299,0.948949697529089,0.967608378691143,0.98671743378789,1.08467082872825,0.0275337474139062,2.77645053203071,3.0565406068862,3.12640910093992,3.19973011863875,3.57138911964694,0.105547510584905
"rcACC","newANTsCross",0.246059549213781,0.257330038974044,0.260133116537027,0.263036145541664,0.277664300361828,0.00432968894756613,0.890255166028802,0.962857646608361,0.981067895049343,0.999138275679993,1.08248217753609,0.0271214262693958,3.37200752610525,3.68994264095776,3.77480515715112,3.85631480445359,4.24918616615212,0.121552283403952
"rcMFG","newANTsCross",0.359990445984476,0.375159670035939,0.379403842533459,0.383631008560951,0.403989224535173,0.00617049485538515,0.824376577697188,0.907227446163077,0.924734130591748,0.942417838720812,1.02920907298819,0.0264213477249529,2.17460320619583,2.38213656828559,2.43702016994057,2.49309659799149,2.74142735238161,0.0813967930930285
"rCUN","newANTsCross",0.32914316192016,0.347364400482727,0.351446658652479,0.355518874952713,0.376703409617321,0.00595875832293218,0.861386555012729,0.931767806420395,0.949549026891698,0.967208286878798,1.07012374133615,0.0265029493676119,2.41383761833023,2.64295020895001,2.70028357469849,2.76376445470668,3.13737872211396,0.0900097179101058
