"DktRegion","Pipeline","sigma.0.","sigma.2.5.","sigma.25.","sigma.50.","sigma.75.","sigma.97.5.","sigma.100.","sigma.sd","tau0.0.","tau0.2.5.","tau0.25.","tau0.50.","tau0.75.","tau0.97.5.","tau0.100.","tau_0.sd","tau1.0.","tau1.2.5.","tau1.25.","tau1.50.","tau1.75.","tau1.97.5.","tau1.100.","tau_1.sd","variance.ratio.0.","variance.ratio.2.5.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.97.5.","variance.ratio.100.","variance.ratio.sd","variance.ratio.exp.0.","variance.ratio.exp.2.5.","variance.ratio.exp.25.","variance.ratio.exp.50.","variance.ratio.exp.75.","variance.ratio.exp.97.5.","variance.ratio.exp.100.","variance.ratio.exp.sd"
"lPCUN","FSLong",0.331773421032282,0.34110231826764,0.348360602600561,0.352206301096316,0.356164579365721,0.363891490053104,0.372887598512638,0.00586959756404432,0.86335921517843,0.901830073950956,0.935715676796677,0.953740991329493,0.972960217738325,1.01303504881835,1.07011742540482,0.0281724327248751,0.273598088217143,0.366792788168878,1.07654473781169,2.06313564849773,3.20578225344979,11.2256559339991,14.0832134871822,2.80787611890802,2.40697410983884,2.53888833543437,2.64855290701376,2.70972991371933,2.77302321526683,2.89687562072827,3.02182606572026,0.0913337616643784,3.35353096423808,3.74790125915491,5.79697562064431,8.52559687851659,11.8229009894829,34.5771245597581,42.5075122833205,7.94697108340151
"lrACC","FSLong",0.307862817277693,0.317308918856784,0.323765640974627,0.327634934898667,0.331235353749817,0.338577773618639,0.346101414890348,0.00550990247272716,0.892755236738427,0.919838141511788,0.951986276653226,0.969841489138097,0.988522162173436,1.02669565134724,1.08668738361327,0.0270360140109767,0.216844959295727,0.389766475666733,2.13812259418657,4.5259249907315,19.4182548076756,65.3685943568286,76.9211324858883,21.6476630529741,2.61229710576506,2.77938875577718,2.8974976708553,2.9624028196864,3.02738040540579,3.16627318292474,3.3376220083418,0.0962507210564246,3.60950637357907,4.12009713305274,9.50780377165042,16.8865231183872,63.0817360234323,202.129968689772,241.404735317969,66.0743404475983
"lrMFG","FSLong",0.373951774428286,0.383488978434127,0.391333140254203,0.395561406266471,0.399794518485207,0.408066663460606,0.420766654953347,0.00634826061164927,0.841117120601035,0.880218306686083,0.910961388709593,0.930002175260463,0.948365743291951,0.984919973036684,1.03503026488295,0.0271117610200131,0.534546574521565,0.64294981234428,0.913246393776789,1.77232610968353,5.07474345050401,8.62343235896649,10.4856052264413,2.48857667001833,2.0445474486704,2.19984693931475,2.29766533071129,2.35058815144945,2.4039802473665,2.51221397873858,2.65223390763355,0.079112834513719,3.54352216578645,3.97232647159342,4.66687917171758,6.87853200798375,15.1655656966807,24.1958509474039,28.8866480414763,6.29711073877767
"lSFG","FSLong",0.352122084052146,0.361642943251965,0.369227675120785,0.373405114391294,0.377476474397902,0.385572427932813,0.396163488955513,0.00608260020298302,0.853717039558145,0.889847167278517,0.922928022093244,0.940845604221357,0.959017048615441,0.996274033146461,1.03396383195989,0.0271665333158846,0.0415850282148248,0.0673291703816867,0.504446711219762,1.61574502440173,4.34029263056407,6.96296416428162,8.27620496459807,2.13482745852811,2.24631493233851,2.36010339903256,2.46542962020848,2.52124819861031,2.57710515378759,2.69046361409869,2.83339713475916,0.0840783721306945,2.47623256826151,2.67133487553948,3.86177173730368,6.87466636491741,14.1565152407978,21.1446836972783,25.3647116500854,5.72445028156176
"lSPL","FSLong",0.354532808564149,0.364622292597633,0.372395705411082,0.376649764176275,0.380871422203304,0.389331116171879,0.399942287053658,0.00621039130386075,0.83960251989945,0.889774160892467,0.922165267171815,0.940915373436734,0.960223657193114,0.99676702542303,1.0392084695533,0.0276242550806835,0.168542048911585,0.238687823854667,0.999690384451052,3.02167300232298,5.95065261492019,9.63506303987888,12.2280931648094,2.81482942802646,2.23704796861597,2.33806576535606,2.44260323347409,2.49802143550919,2.55689029701493,2.67415286039623,2.80384228071906,0.0849721272804945,2.77258257770823,3.14258386285531,5.15491966330158,10.5197376852551,18.3245491764359,28.119381349284,34.803178240903,7.48000065385133
"lSTG","FSLong",0.298286078995495,0.305239916571619,0.311953444397087,0.315357313431887,0.318938141444081,0.326241134235316,0.335831362172785,0.00523759988802844,0.883115876781229,0.918691645771842,0.952906721012697,0.971215078530834,0.989579661067388,1.02510656178363,1.0709574795709,0.0271015235822952,0.496775020335686,0.661729049512559,1.10619496480318,1.48128010839873,4.01217440977207,7.18251358111809,7.99924308755267,2.19774035823479,2.78278513652964,2.88601762411778,3.01223263293922,3.07725397779881,3.14602159963471,3.27777581097595,3.48084364624573,0.0988857141224803,4.62845024814305,5.1643229960167,6.5928149454461,7.8135980756481,15.6825772427779,25.9166026768326,28.1058915112549,6.96012438786104
"lSMAR","FSLong",0.364747309141902,0.374517778603596,0.38246002071842,0.386750362163293,0.390959384396045,0.399689281336144,0.408673137908543,0.00641553822018701,0.827212052290094,0.882940057873582,0.914677896502618,0.93277520531475,0.951141282992779,0.987891377500576,1.03623548475882,0.0269606760243114,0.0474418894755258,0.065834424970422,0.755506564302568,4.24502589322233,6.99642112022418,10.3843271973586,13.7936452064148,3.26550165271663,2.09585435740904,2.26073560668525,2.35908102055382,2.41254053473483,2.46755255011063,2.58493800477462,2.70950156772658,0.0813047559425702,2.26718740951844,2.56796397515093,4.35188965587494,13.4768847394465,20.4653203576743,29.1928115452239,38.1954754049314,8.45329105030935
"lTT","FSLong",0.404916948598211,0.413361004409176,0.422155975711072,0.426709124436731,0.431615961559963,0.440451640677659,0.452122614491397,0.00692555954659797,0.833755235688884,0.864029667146889,0.898185849057338,0.915994321535027,0.934391650978691,0.969449955374696,1.03386751599841,0.0270727910957572,0.695908067065493,0.836518205237461,1.45717195647553,4.42889101374509,6.79365021584178,10.9207004528667,15.4286678415004,3.10305047987692,1.9203570924345,2.00844998903514,2.09890801882877,2.1463438332401,2.19591297876465,2.2997122220153,2.43138540300273,0.0743085880187948,3.67277540931994,4.09207631569463,5.61729543039057,12.4956658472817,18.1165057436238,27.816763820588,38.4246425040488,7.28210153798169
"lINS","FSLong",0.279164237962913,0.287284380415431,0.293653587394918,0.296675381159671,0.299900744958578,0.306718701429685,0.31455908751092,0.00482951520600471,0.881198421477146,0.912029542973938,0.944734980284603,0.962610424309651,0.981964151092805,1.01962739368808,1.05491113580882,0.0271917403595932,0.581093430843063,0.687239321304834,1.05336874665444,1.97352694175126,3.88437476621411,6.94978508688949,8.62756413066414,1.91456999766247,2.90509012224876,3.04974230406213,3.17432850959601,3.24298036075459,3.31917268070079,3.46848062149776,3.60849950531726,0.106302409289978,5.08569245055376,5.52064244029725,6.79314487912728,9.92312544739469,16.3664252851663,26.8333815305458,32.6710137138001,6.4695302992344
"rcACC","FSLong",0.257479019935765,0.262505144967403,0.267898242627854,0.270912564919015,0.274145301046139,0.280591917970846,0.285973573340557,0.00457047097586554,0.892004769079645,0.91887878112852,0.950373381819659,0.968487935399987,0.98696999598235,1.02135521690237,1.06345010008472,0.0265370003963233,0.562492462817756,0.742829722877879,1.53093292620423,3.87591124360769,10.3596379267653,14.4807159755492,16.8625919756276,4.6407139333296,3.24018415002216,3.35662715095341,3.49605971190667,3.57235463542011,3.65351153897626,3.80534248872785,3.98623549580821,0.114596379711353,5.55435261180118,6.31876593906924,9.230040429423,17.940737072064,41.8898569912458,57.1301898326268,66.8464838597745,17.1415552205706
"rcMFG","FSLong",0.41141784311254,0.421529443155399,0.430523226915549,0.435277303966719,0.440108511565984,0.449516583725494,0.460935532502507,0.00717086476441945,0.812075666719619,0.852174744987008,0.885318027831655,0.903997668299945,0.92278040319726,0.959432041989308,1.00782456110013,0.0275645345321495,0.0448945442601571,0.0777879001745602,0.497706895331575,1.24345650823608,2.31996441351216,3.85454660157113,4.55557351906652,1.11021041302428,1.82478689191848,1.94193960311837,2.02816575159094,2.07709484244084,2.12626223715057,2.22435120747476,2.35464837723621,0.0724116891693974,2.02884592005751,2.26005484938638,3.26594580667562,4.94630977985525,7.39810753056001,10.9374360699153,12.7495820409161,2.5557485086877
"rCUN","FSLong",0.37874211896022,0.388687755082733,0.397013727971496,0.401680133211981,0.406273532406386,0.414770956344326,0.430578338239313,0.00672192375143344,0.842658724148068,0.876533768550421,0.909037602449266,0.925965618672677,0.943994611065465,0.981335687817923,1.02788002578333,0.0263643169987422,0.0489999954121064,0.0650612597782161,1.50678678255297,4.17661431475059,6.87868163006022,10.4312666579273,12.8532643699859,3.21782922614205,2.03586864806703,2.16349353423915,2.25446434147186,2.3049929353262,2.35606069497496,2.4611389339898,2.5923980456843,0.0765966109634202,2.28682358489236,2.43312352565002,6.06319555548672,12.6561480834327,19.4756685526666,28.3866303590562,33.3434144944979,8.03096811721008
"rENT","FSLong",0.234048807106056,0.241094050404639,0.245870691055633,0.248430750816518,0.251384584833155,0.256784455280002,0.264269656196501,0.00407687270202785,0.892180732751459,0.925093894531676,0.959073016881024,0.977626511818488,0.995629314973165,1.03470104588385,1.08773582511243,0.0273692294176765,0.770516906979849,0.988466678103668,2.47768534503378,3.56510590267132,4.67667691156856,8.69571455414501,9.98390157251304,2.036269341475,3.41634065161637,3.68635266809078,3.84757409961558,3.93257576688446,4.01721907580713,4.19199201513875,4.49181547159078,0.129147519267864,7.04824001411294,7.89309155493981,13.8763619199768,18.2622133976672,22.8443371688568,38.937181642601,45.0879431458704,8.20169869562812
"rFUS","FSLong",0.311018172717592,0.321529192061717,0.328581342858961,0.332367396870127,0.336247527121729,0.343459049989763,0.357449162590343,0.00564201671339401,0.87174765852437,0.901713562561671,0.934791546103376,0.953108918660985,0.971712984975174,1.00810483062448,1.06234062038031,0.0274798965091192,0.157560408202594,0.249295921065403,0.966426388627044,2.08102926712572,4.48229692389663,14.0967172255728,16.3022585071085,3.73411448463452,2.56963268247,2.68586529724166,2.80673746058121,2.86731124172493,2.93367225241275,3.06157044347473,3.2232955260636,0.095555989901453,3.21487087184067,3.57846965070888,5.81777830051373,9.14105783223625,16.3330366106713,45.2819404261332,52.0371537469892,11.2422777655377
"rIPL","FSLong",0.358401552547854,0.367653618374277,0.37515314544244,0.379332885446011,0.383613169204965,0.39179912012448,0.403120093700015,0.00622582598842549,0.837723313770287,0.885288499452614,0.918440516309253,0.936125792206538,0.953718540018197,0.993074325448706,1.03064998278052,0.0270078918945194,0.571702412798805,0.819708606519565,1.65680237583449,2.62774456682385,4.69215671184928,9.12925220718116,11.2976745454624,2.322561598386,2.19046160742345,2.31729243901425,2.41062555982387,2.46607211902198,2.52178429708299,2.63694439437631,2.74592279765546,0.0816671461273664,3.94248685756022,4.62912775263007,6.84812209166041,9.39262244531194,14.8795612037899,26.5870179036304,32.0723038528658,6.1289924524551
"rITG","FSLong",0.291569839724584,0.299140240796969,0.305497284338148,0.309099797581084,0.312485996178652,0.31954463192143,0.328927716318334,0.00523112480596466,0.881712042271171,0.91729160701365,0.950741028209135,0.969181987954001,0.987245883968812,1.0261027614521,1.06484450750886,0.0273942269599309,0.327310202862818,0.406164558692158,1.07126937437985,2.01927631942499,3.1434758377214,10.9576530197372,13.3189466594247,2.81697156591564,2.79503609078554,2.93966124439809,3.06448512049437,3.13536762411283,3.20781688238529,3.35355610157758,3.52279783932508,0.104789704946001,4.12001144897284,4.47694467427078,6.60841257030929,9.6485255081021,13.2592072950972,38.6364231074711,45.8056720147009,9.10037010075231
