"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"lINS","newANTsSST",0.139003065780674,0.146505050616467,0.148112579164203,0.14978772788927,0.157949760080966,0.00246593189373338,0.906114656973271,0.983919653639491,1.00281256166916,1.0219643442294,1.11190287795592,0.0281893940214983,6.0505231166693,6.61813232303853,6.77302388113429,6.92450807102904,7.68352738468403,0.220493770951791
"rcACC","newANTsSST",0.133265700835003,0.139434817513436,0.140952675242043,0.142586584258309,0.149396088718371,0.00232234795044124,0.919592611757129,0.985822004138182,1.00454880204805,1.02268788594711,1.13741948467407,0.0276165665752778,6.45885413837967,6.97001799927302,7.12146900671195,7.28146586819151,7.94699220140377,0.227914212768424
"rcMFG","newANTsSST",0.188591766652954,0.195700943703834,0.197994003481977,0.20012472403947,0.211569544696872,0.00325464380193939,0.889711454099984,0.964931165321932,0.982670566256267,1.0014062267556,1.08313560659688,0.0272758536619916,4.43498300433148,4.85467000420115,4.96269193874021,5.06895286945296,5.48520204117269,0.160838236757088
"rCUN","newANTsSST",0.169836990169083,0.17782584462411,0.179848127815811,0.181843113825015,0.191508702788702,0.00297169375652251,0.912464085251975,0.979445183125118,0.997100404321132,1.01449054099435,1.10873689842094,0.0263187482268333,4.97475093079347,5.43491398033612,5.5417785164711,5.657698856918,6.18709566801012,0.169025204903698
"rENT","newANTsSST",0.24658486822128,0.256884352632475,0.25987981839862,0.262630822986182,0.274188932418254,0.00425647905765304,0.891257402995661,0.96196145256718,0.981203163555727,0.999809602925513,1.07340038614111,0.0275211141892985,3.39097421652871,3.69221439488203,3.77304809197698,3.85821107442924,4.25255628679497,0.124097009216994
"rFUS","newANTsSST",0.16021648227793,0.167171076145635,0.169046465785397,0.170882106411518,0.182538964467709,0.00273258586919471,0.916995343977747,0.987453192044173,1.00528794536158,1.02338671697435,1.11824971844133,0.0271526361776336,5.32490156979111,5.82440517375208,5.94672517962477,6.07913894301576,6.6855052997844,0.190512278234164
"rIPL","newANTsSST",0.173080128895653,0.182335356589438,0.184382644722336,0.18640783119615,0.196035663664088,0.00300684199529321,0.886377596342196,0.976604561766341,0.994266127258206,1.01282471946464,1.11495456536511,0.0272036029609423,4.78212766027202,5.28519546382805,5.39346647458146,5.50790131719842,6.17388955786501,0.169582586518907
"rITG","newANTsSST",0.215860752361559,0.226953363832903,0.229497912335548,0.23212505998321,0.244193629679075,0.00378371089141646,0.888724407039635,0.968185531040436,0.986275746823239,1.00503088888988,1.09583308919978,0.0273863111344724,3.82265046401269,4.20360774300113,4.2968372603739,4.3911331955824,4.80966407146523,0.138264908444531
"riCC","newANTsSST",0.134958957700551,0.143142865477808,0.144682498292316,0.146231564845946,0.154625177478338,0.00234367095884319,0.903651729707345,0.974248340694934,0.992017775867244,1.01104238486805,1.08413496918472,0.0272999749958066,5.96982098620957,6.71434312697447,6.85921044466356,7.00517205481437,7.70683141119739,0.219629628316413
"rLOG","newANTsSST",0.209702265918706,0.218289319016751,0.220634732245991,0.223156630304067,0.237616635504026,0.00361112938814003,0.884984769353978,0.963024310311537,0.981701020861077,0.999697442500066,1.08792771305758,0.0274921753156733,3.83584763821238,4.35048714752031,4.45029612741219,4.54937493199087,5.02503657356257,0.147240569847847
"rLOF","newANTsSST",0.184557661759189,0.19278374777337,0.19493387381213,0.197087260163329,0.207698089179889,0.00318384449517135,0.907282884383205,0.984077335581662,1.00185061368503,1.02108331637075,1.12364388125115,0.0278448696186996,4.5904002692171,5.02940598642255,5.1418271784088,5.25460769109582,5.87522416681161,0.167701309656698
"rLING","newANTsSST",0.18842578944355,0.197768660086036,0.200035270067165,0.202185737747529,0.211756040994239,0.00331384362943376,0.89639881089963,0.975855269101283,0.995564782599967,1.01521436892047,1.10475904284072,0.0281196493329882,4.47848389951198,4.8665179400945,4.9761903626121,5.09092189770662,5.54453317146067,0.163066720490678
