"DktRegion","Pipeline","sigma.0.","sigma.2.5.","sigma.25.","sigma.50.","sigma.75.","sigma.97.5.","sigma.100.","sigma.sd","tau0.0.","tau0.2.5.","tau0.25.","tau0.50.","tau0.75.","tau0.97.5.","tau0.100.","tau_0.sd","tau1.0.","tau1.2.5.","tau1.25.","tau1.50.","tau1.75.","tau1.97.5.","tau1.100.","tau_1.sd","variance.ratio.0.","variance.ratio.2.5.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.97.5.","variance.ratio.100.","variance.ratio.sd","variance.ratio.exp.0.","variance.ratio.exp.2.5.","variance.ratio.exp.25.","variance.ratio.exp.50.","variance.ratio.exp.75.","variance.ratio.exp.97.5.","variance.ratio.exp.100.","variance.ratio.exp.sd"
"lTT","ANTsXNetLong",0.180501337244226,0.184149585788879,0.188360033703013,0.19053667677534,0.192601916965084,0.196561705678544,0.201192355894235,0.00326152182031369,0.889129829510559,0.916297501975669,0.95319350834031,0.971950570787025,0.987267200241973,1.02742334699408,1.06928177875894,0.027172643033646,0.463787078477387,0.846731898775901,1.47542833145096,2.1827445070097,3.08334151228298,10.3650028591191,15.4484477572889,2.46586483175809,4.51429969208196,4.77096414942555,4.98242390319813,5.0967272764298,5.22404710727983,5.43590110262534,5.75064319807737,0.173974275990279,7.30209447120027,9.46937800017535,12.8101918933309,16.5535897099691,21.3215830308208,59.3353363794506,85.7562435188471,12.9324099630373
"lINS","ANTsXNetLong",0.163886856321825,0.168132143984987,0.17118360049164,0.173325391920904,0.175444585404189,0.179359014636909,0.185181948778418,0.00299049477250891,0.90851575635598,0.943155728810243,0.977918128539754,0.993627070106053,1.01413957508512,1.05145016124181,1.09120551735218,0.0275271661054506,0.311669719393037,0.457587290584146,0.96226889739261,1.27803069815501,1.78227930792522,3.74671485173047,4.32048174258929,0.79284489350591,5.1674000226866,5.37655130245388,5.61909964944475,5.74981986473736,5.8602445448991,6.105283143687,6.36488367767304,0.183030346935795,7.41326860054406,8.31968506998946,11.290228372593,13.08721437713,16.0121016057944,27.2934497014776,30.6863303227447,4.57236283978245
"rcACC","ANTsXNetLong",0.175966302862874,0.180735371492504,0.184728588645261,0.186790538320104,0.188648542848889,0.192341790233504,0.199031277391573,0.00295945224147839,0.89467191431495,0.944215246012252,0.978378442459502,0.99819635734673,1.01834719250318,1.05200128174372,1.11004551384356,0.0282326575667222,0.215453741880361,0.265478573563069,0.918698361158162,3.78239143162452,6.3350038371141,11.5108194576704,14.6164782923912,3.29865289559066,4.71376104990653,5.02325052484736,5.22651857475206,5.3454459039383,5.4734144379047,5.69234388493734,5.97102040249904,0.170066429160053,6.2718348305178,6.68004901823973,10.2378687255236,25.5692336898525,39.1755787701087,66.754644391205,84.2168082656688,17.6738965521222
"rcMFG","ANTsXNetLong",0.19715358761265,0.205243627309669,0.20881779249684,0.211386184385087,0.213841493626944,0.218429903772968,0.224892693114681,0.00359265489075518,0.913081824293965,0.954174796799573,0.989881406584408,1.00573422878285,1.02513115912172,1.06553315955081,1.10919343206051,0.0278541522402919,0.36479186024075,0.455791634354219,1.07606563363815,2.05487625756722,3.96544062891216,18.1550650109975,25.1889519294836,4.10597247501401,4.20220508425975,4.46356712109456,4.66358927304268,4.77252589792122,4.85788300352736,5.0836913803616,5.43035521713465,0.154957980170801,6.22942311427387,6.91692345515732,9.8170270814972,14.4687483589128,23.5611542075082,89.7899505449395,122.008758676695,19.4075033182376
"rCUN","ANTsXNetLong",0.163914994924101,0.169679384074387,0.173315559244715,0.175030135390744,0.177011367870514,0.181016322979308,0.185579709423434,0.00286358113930195,0.927869885260721,0.971121799768293,1.00609760172405,1.02122804833562,1.04120731667535,1.07954641933455,1.12901765514031,0.0276374519589979,0.558722576117857,0.897766288418785,1.77301130400786,2.72106318001773,4.3225418161849,9.2769063914575,13.4663101245467,2.20283580067502,5.21517452888401,5.4852456307244,5.72488682447975,5.84941865906978,5.96340619321689,6.23124174024584,6.51509560812299,0.18674216786864,8.53511915763183,10.9654432748089,15.9781397634437,21.3577657569901,30.6364286624479,58.5132193068393,83.1716308226756,12.5941270722907
"rENT","ANTsXNetLong",0.24892577404525,0.254910818853738,0.2606244704155,0.263131105818243,0.266212640112103,0.272159593030522,0.280718048963926,0.00431091079275122,0.895739581787501,0.927436711864429,0.961412167668399,0.980472229953467,1.00035922062625,1.03482281120924,1.07906769176823,0.0273043459003808,0.236200952041109,0.238828232386329,0.4571585973437,1.94607465545708,2.66809287771927,4.88081310852872,8.38385353973997,1.4312136610039,3.29583452233717,3.48488845162321,3.64046500605568,3.72354675089365,3.81407186723995,3.95115890199199,4.1190345809699,0.12084814298545,4.37235039894079,4.64222184162872,5.46969488170237,11.1492484161817,13.9265760364028,22.3276917518094,35.4709096874139,5.44338192947923
"rFUS","ANTsXNetLong",0.193636146028941,0.198411659782821,0.202241002405668,0.20471247864392,0.207091885542631,0.211817931207818,0.21812484827295,0.00341489729261691,0.900126473612531,0.938431185174553,0.969770641233815,0.988462585660381,1.00850484278266,1.04867526493802,1.08351867218818,0.0283467074824797,0.819840443687465,0.964563491025219,1.52269981669264,2.4275524159756,3.75072584794518,6.96754827980129,9.82878047828719,1.5995386816685,4.20606053710563,4.53665798923975,4.74254332868139,4.82407998694526,4.93739382609189,5.15447308817793,5.41575928660761,0.155911302909559,8.91965237022966,9.51512614522084,12.3116068279485,16.6949493656401,23.1778143092032,38.9114795207849,51.7405282533394,7.80004222267476
"rIPL","ANTsXNetLong",0.187853175780727,0.192545253037599,0.196156915020241,0.198580501219589,0.200936874422893,0.205605119676159,0.211441347407403,0.00351205535518746,0.913061290682553,0.962403909640741,0.994650278007205,1.01369445176313,1.03374788561819,1.07176815038635,1.12461003101365,0.0288273506707896,0.716249857582698,1.11872794467405,2.37933131263787,3.02506660039864,3.73209372295677,7.57795043456078,11.2330221289661,1.56374583034123,4.45977746284167,4.79803188559746,5.00761009031858,5.10013850652814,5.21267824512161,5.44185100280997,5.70681431453013,0.163181298032793,8.48730020202082,10.6094008692482,16.9708126804826,20.287384384169,23.9887781044744,43.6492528761842,63.4074491855725,7.90063616633183
"rITG","ANTsXNetLong",0.213313055500315,0.220929936649428,0.225608578980618,0.228326829200175,0.23043771612643,0.235534211170213,0.24225620592645,0.00368164303776107,0.880995167567361,0.90764262754752,0.958093875488488,0.977543786086477,0.9967651805512,1.03304832238322,1.07222547509432,0.0302210702666871,0.308195693307408,0.379978803294261,0.791151337195423,1.22164283690923,2.24277764436235,6.23169353009469,7.78425380730311,1.75745396978507,3.80042680190164,3.96218896932675,4.19241343710384,4.28385474917542,4.38076255917539,4.56890661269791,5.02653469840121,0.152316705457053,5.50624676631419,5.9638715304755,7.77395701537016,9.64310043340284,14.1616793707885,31.5146675141259,38.3078752756659,7.68366966388155
"riCC","ANTsXNetLong",0.155305100566067,0.159909241784348,0.163438413587898,0.164980407382643,0.166794495069009,0.170204095121646,0.174097709798257,0.00262178287673692,0.905520894151853,0.937192708780424,0.969969260346881,0.984737376303796,1.00432639483464,1.04101051769211,1.08843577829988,0.0266169913111863,0.0755399912614447,0.0837533834388048,0.158547194128582,0.873763655894008,2.94701401641759,9.9057768917266,12.9690857446956,2.78664546332594,5.41011367291943,5.6187485397991,5.86430829445101,5.96924086190151,6.09806778729252,6.3756218747063,6.71067234518173,0.186489447954361,5.90332803911068,6.39964871860631,6.9484171612668,11.3399460087437,23.8266302738672,65.3219991103878,86.5462620856923,16.9294215288713
"rLOG","ANTsXNetLong",0.213490017982618,0.217890719125285,0.222613587590496,0.225246095703426,0.227398522854969,0.232340120880319,0.239287091822916,0.00364614777414175,0.899877243762552,0.946680081303875,0.97854107218687,0.998768520637466,1.01452402451942,1.05178824483264,1.09446584634726,0.0268407041846554,0.283419870369064,0.405287454988031,0.923154183261877,1.52526134312224,3.74021195537575,8.58721573988823,11.1913596542756,2.38091858153272,3.96988316591718,4.16355874534916,4.3394402228444,4.43504255698837,4.5208783632817,4.71365213498566,4.91675063482653,0.138498647690414,5.55993021557665,6.30673341497486,8.54199064407243,11.2185523192526,21.0878461337394,42.6278876069762,53.1446991524384,10.5702854363903
"rLOF","ANTsXNetLong",0.221644746487524,0.227548707729857,0.2317914069544,0.234701442209743,0.237471636486117,0.2425997489034,0.250150593035834,0.00394168340537398,0.902970382475932,0.934985937552107,0.969215460203616,0.987988296821847,1.00932582504885,1.04089975650788,1.08821489777189,0.0276834639051609,0.908791100464144,1.23562187333698,2.03519968723816,3.67988352124576,6.67358136949192,8.84590055644792,12.1227408362168,2.54621784589777,3.73359852887073,3.93331307974809,4.10924276121131,4.20864402038611,4.31424947940851,4.47753495789729,4.66836784461304,0.144588916115756,8.07009243189243,9.49592939422922,12.8458533409263,19.7166546561879,32.5239149051182,42.0470002407762,56.2545503899083,10.917457592317
"rLING","ANTsXNetLong",0.189981698335371,0.194062347385409,0.197637751485405,0.200001930153914,0.202369457132941,0.206589256265091,0.210981500525074,0.00322047062022043,0.909223669990893,0.946890795423945,0.978341368781439,0.998640913254897,1.01824660879291,1.05991625498593,1.11658995374263,0.0289398322332535,0.143705848755004,0.220446478670095,0.621843058357864,1.07046047068563,3.04436103227406,6.73316797167353,8.1035907976012,1.84383379003496,4.32704717610984,4.70090186007741,4.8833899526133,4.98824805335617,5.10242394738636,5.31490264708274,5.61175560350525,0.161852920512997,5.52074236982614,6.05599609842899,8.10508539944783,10.3756233015844,20.1704176003949,38.7164811672502,47.2574818138694,9.20731275965166
"rMOF","ANTsXNetLong",0.247963020563357,0.253321171450401,0.258344334107202,0.261620341286575,0.264569791533722,0.270488954413062,0.277407761702675,0.00442234566570158,0.885978622578851,0.939441418634263,0.975164722707279,0.994091453877835,1.01017145995108,1.050445182422,1.10305395194234,0.0278643799370731,0.368096445973591,0.470236247155242,0.84374041747748,5.73141487968997,12.431763507638,31.1923284241949,39.7917332888946,9.05602338006195,3.35246501074054,3.55951211482363,3.71205573848653,3.79593042940534,3.8905261868795,4.0464721317513,4.32127955233449,0.125948454322111,5.04230635812655,5.57259717195704,7.06721606280036,25.5470222589071,51.2121330875416,123.789202722471,153.607072490738,34.5597306855145
"rMGH","ANTsXNetLong",0.205613545073555,0.211415770009358,0.215525711233365,0.21809838128456,0.220617904291577,0.225307534629396,0.232961191154183,0.00370690274551074,0.909457273447555,0.939342424663968,0.971655928452655,0.990630820482187,1.00822670318279,1.04359012236302,1.09786609160897,0.0266509714439395,0.214460056261302,0.306641527301886,1.2149807005118,2.40630611975958,4.51946359647775,8.50475541982823,10.8800124287934,2.31203867213611,4.07124101998008,4.25826409953069,4.43864539052969,4.53787347517057,4.64764172827156,4.82035437951102,5.0590981345125,0.145407825773698,5.31909491102196,5.89211578347978,10.0297922868806,15.7437630593696,25.1726114109109,43.3500040334801,53.9767370262402,10.5847500848809
"rPARH","ANTsXNetLong",0.249356014067489,0.256366246765896,0.261648004083028,0.264689173674771,0.2678902548766,0.273215935213438,0.282742092357794,0.00458971158966059,0.906841982768367,0.935258041823367,0.972187532702572,0.991708746017502,1.01285723800901,1.04762266495011,1.09811515335497,0.0285773836852281,0.121353395905263,0.174755164798884,0.356889893243506,1.34892329430461,3.93851139874621,10.0201238868836,13.3066444450913,2.84795207803888,3.36130325868093,3.51141250252828,3.66618091787805,3.74702182433345,3.81926315427777,3.98671996283532,4.20796349024624,0.119271878716594,3.91667818114712,4.38987496276273,5.11289606377498,8.86173682133087,18.6012309148002,41.794050994183,55.0773987962297,10.7651943131548
"rparaC","ANTsXNetLong",0.167898704055822,0.171572658317629,0.175240766459775,0.177168816558967,0.17894132236338,0.18296530683587,0.187517657620456,0.00286727424061276,0.895747539575848,0.937865449033995,0.971685081756284,0.991693465997772,1.00853161165349,1.04542081709795,1.09114152346702,0.0273441642085364,0.92508166668573,1.16159177595475,2.92108969128183,5.88543301227282,24.3374696257925,37.3705482016147,40.981735148406,12.4871854650938,4.86095471831141,5.24464619540422,5.47796265377453,5.59747198245412,5.70766142670483,5.95797346403325,6.2176523949061,0.178220382042815,10.7666663692109,12.1996786184941,22.1922264938514,38.7337618951909,142.968390368225,215.820821268778,239.541923250864,70.3833463025188
"rpOPER","ANTsXNetLong",0.198307505035744,0.20257673602376,0.207020889062283,0.209359755832991,0.211914066364486,0.216033532596406,0.223055371685137,0.00361032947840307,0.884894384065441,0.933272676993928,0.962011892091147,0.979986651426439,0.999409143849435,1.03531577223974,1.08290146183856,0.0260637139844542,0.248658646278577,0.387454841050147,1.1083183018887,2.0194848107723,3.8678771896922,7.26073033675593,9.44969575196564,1.78946595538379,4.20805029830845,4.42728972143897,4.57196425267396,4.68842034327411,4.79199008333932,4.98960844266542,5.34906185485154,0.152330152429359,5.72659374263281,6.56635780182897,9.93240663006817,14.4281854612764,23.1365485929434,39.6236441447275,49.1275016285932,8.56804628516312
