"DktRegion","Pipeline","sigma.0.","sigma.2.5.","sigma.25.","sigma.50.","sigma.75.","sigma.97.5.","sigma.100.","sigma.sd","tau0.0.","tau0.2.5.","tau0.25.","tau0.50.","tau0.75.","tau0.97.5.","tau0.100.","tau_0.sd","tau1.0.","tau1.2.5.","tau1.25.","tau1.50.","tau1.75.","tau1.97.5.","tau1.100.","tau_1.sd","variance.ratio.0.","variance.ratio.2.5.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.97.5.","variance.ratio.100.","variance.ratio.sd","variance.ratio.exp.0.","variance.ratio.exp.2.5.","variance.ratio.exp.25.","variance.ratio.exp.50.","variance.ratio.exp.75.","variance.ratio.exp.97.5.","variance.ratio.exp.100.","variance.ratio.exp.sd"
"lPCC","ANTsNative",0.187941839999466,0.193243963134209,0.197175761679709,0.199327922507125,0.201508275467593,0.205727401675402,0.211849062249191,0.00316802980463371,0.909114426039032,0.938941076743045,0.971691938749685,0.988446926407293,1.00606100807498,1.04249252819521,1.09450030890144,0.02632556125978,0.371838839950544,0.53141154595303,1.94399814330885,3.24335239041076,5.24665442669612,12.0520416133095,14.801471723609,3.25908343056048,4.36296030233575,4.65790145699881,4.85779940230568,4.97063659470994,5.05723996036561,5.27320358501988,5.51318547361521,0.154784215070707,6.73471779099089,7.61948864803218,14.7135070853237,21.1848967827065,31.290462957345,65.379391250412,79.1712669160696,16.3579957645986
"lPreC","ANTsNative",0.266029556164611,0.273726249471564,0.279678015784251,0.282405534034691,0.28587418409024,0.291785810102977,0.299354186613021,0.00466731612113156,0.896023153496559,0.931455005247304,0.963430152580947,0.982219217612428,1.00446299303649,1.03461321261496,1.10071253400136,0.0275707617493957,0.648523085304098,0.852747723484252,1.76223159845198,4.47794114196428,7.54663772327747,14.6985265149609,16.2056869619992,3.84471999372997,3.09777514643901,3.25653667949988,3.39129736480127,3.47844958835829,3.56470689699341,3.70630499334975,3.95124580654685,0.118399179780503,5.6005888480664,6.47639946062376,9.75296139716864,19.3007037215607,30.0597102458083,55.4202574467816,61.4576202391912,13.5835822447239
"lPCUN","ANTsNative",0.174029108977104,0.180387010731273,0.183335326729446,0.185702113034121,0.187707426287292,0.191846472249181,0.198086976301532,0.00317070724494565,0.911772477777651,0.941397814743105,0.974047232108971,0.994719072096114,1.01657698314187,1.04926134440522,1.12153556331764,0.0287027160688428,0.121535090243351,0.174023046894313,1.86863285623305,6.31014708429671,7.99730788293162,21.2156453017839,26.0338105429029,5.29643394604074,4.73732558229075,5.02778905078633,5.22798976805703,5.35141586928228,5.4844026484357,5.7160001207703,5.95169229517515,0.188341679448175,5.76093089227957,6.21314117610256,15.1447783740921,39.301477372461,48.2201784004831,119.137343116243,150.598659047635,28.5424139285373
"lrACC","ANTsNative",0.207745764261717,0.212861792920524,0.217482008209465,0.219640913263882,0.221890759692233,0.226711106589913,0.233234878370747,0.00343864537006635,0.888838147876814,0.936663713756243,0.969509189407179,0.988569086418716,1.01041303110176,1.04372884310546,1.09303716482789,0.0277226149388378,0.346876940747128,0.494669783687454,1.26595550627272,2.67793335645506,4.72360388644123,7.31090712705478,9.71254230137018,2.02615530145866,3.99238986114496,4.22691351662553,4.40499394242785,4.49860692644048,4.60533581189755,4.79642946818346,5.07104037769227,0.143544192911522,5.96195058679222,6.7206785903978,10.2475370843117,16.8096575602063,26.089106611242,37.5934927095142,48.5371368511111,9.22615255769449
"lrMFG","ANTsNative",0.2505318570532,0.259231838847031,0.26432286527896,0.266601671872161,0.269636266865661,0.275905450417635,0.284265506154882,0.00419568296436259,0.885358493348846,0.927113172024171,0.960187196934203,0.978751679034934,0.993250951090885,1.03090466897156,1.08653753011171,0.0262370859408342,0.347023397324977,0.44002720241918,1.61560288578811,3.54194300510659,8.71987406111906,24.4038256884564,27.1688725000963,7.53877314690746,3.24167491121394,3.43546229759475,3.58294203072318,3.6686838392938,3.73587810326288,3.89388685552685,4.0816095050345,0.117091337876419,4.83097407651418,5.30043211022974,9.76408003059982,16.9427048260099,36.5578356610079,95.5094227044852,107.862520017018,28.2575625765095
"lSFG","ANTsNative",0.26798173831247,0.274749153341156,0.279991136910908,0.283322063894348,0.286622932999771,0.292535475385783,0.300289677758094,0.00456875907640279,0.878150932690917,0.921460800144117,0.947252756581031,0.96693998415211,0.985979866208849,1.02345409452209,1.09680597619735,0.0272512433925448,0.139510275865684,0.386869482092719,1.28431010971763,1.93154872202706,2.6506180338545,8.05091341362476,10.2374493642598,1.78338238985439,3.02033661450915,3.2188884551772,3.34860235415587,3.4028529796825,3.48585187189239,3.64578750973962,3.83296180772511,0.107624017688593,3.8115702856166,4.78066496878385,7.97742554993866,10.2149682444847,12.8439507799572,31.882277361159,39.8555431573279,6.29259220936608
"lSPL","ANTsNative",0.216710765025164,0.223470261730963,0.227221967087969,0.230149154610375,0.23270793608998,0.237957649606111,0.244637680857031,0.00380046989839911,0.898113425283793,0.942137117953145,0.976706599393004,0.997061079388445,1.01794109352033,1.05164654803676,1.10061138071533,0.0286010828465177,0.0663996235521009,0.0877857928635129,0.430042865582633,1.39171323589134,3.30810779762542,7.56622090241783,9.51224844221208,2.04889475766701,3.82721998362143,4.04963425463102,4.22519668133586,4.3295417510636,4.43390947727214,4.60940150231845,4.89030710506703,0.150780171344733,4.24886374138905,4.63124991347362,6.04943607593869,10.3641691636465,18.6443504138546,37.0563443679941,45.5777800742625,8.87443619140671
"lSTG","ANTsNative",0.235458715466824,0.242436933639357,0.247050554989351,0.24938369554991,0.252246842305316,0.257896212761015,0.265194490745622,0.0040084319191943,0.893991095865547,0.909860453830105,0.953943669102969,0.974719642695233,0.994127741214804,1.03444439092559,1.07672800772155,0.0315236814889551,0.756450507232408,0.976126459455814,1.38509500874056,3.63675072641282,9.32340698139699,18.0858025156702,20.8063613311038,4.93194209100154,3.51491183302637,3.67172990677532,3.80829334471108,3.90054559261569,3.98798662328364,4.17251339170628,4.40484980077305,0.135353706336985,6.79320313369777,7.78455254807393,9.45942622630499,18.4309150366591,41.3234099916092,78.0792610706433,88.444295751549,19.8332287090518
"lSMAR","ANTsNative",0.245352033616683,0.252557890864019,0.257657166906146,0.260916517505903,0.263707835192397,0.269377811708228,0.280571343954336,0.00450578936266283,0.892856768824365,0.931033231063936,0.959445225895501,0.979620607597598,0.997952449009071,1.03755778693329,1.10126860745904,0.02826269241987,0.33959668865754,0.508662339977405,1.48849795328451,2.54963975365391,4.70757337933625,8.90750988361819,12.8657400109949,2.38489926856231,3.35853981392355,3.5345516595964,3.68529894337135,3.75261843468331,3.83109806942393,4.00856234736956,4.24699643932906,0.117156759156738,4.91858915327925,5.73895121535271,9.53894884583999,13.5201747647027,21.8645817088139,37.8004249677076,53.367298430042,9.11880791001459
"lTT","ANTsNative",0.306608129574479,0.314327190978363,0.320809684380976,0.324627160454128,0.327348318980619,0.334423577444077,0.344295083141674,0.00510192027027512,0.857199222624105,0.890194247173947,0.922505253579044,0.939851582667374,0.960573120792212,0.991440031278473,1.04258164012323,0.0259904596897478,0.332560117437397,0.464467768081207,0.925483908298362,1.92430037586348,5.33505998148491,15.9571813121553,20.2241513899044,4.73215998567247,2.59463024134916,2.72097369524045,2.83579872841563,2.90200275376117,2.9603955979401,3.08769796228577,3.29496600532756,0.092172737993293,3.73382364248237,4.31908258474632,5.7761977566691,8.8308628223781,19.2719765996329,51.8913633160788,64.9944054149784,14.5904344086322
"lINS","ANTsNative",0.240982102693843,0.246082359675529,0.250231505619922,0.253273057082749,0.256209342548336,0.26173932386115,0.268301993055373,0.00407791017465137,0.886579727119534,0.925785737372434,0.959703033178167,0.979322095638571,1.00138397022923,1.03199237579411,1.08645431179447,0.028525626269219,0.202768157062206,0.341095802776045,1.32474803879371,2.19088029956166,7.31657059181518,19.2907622681277,29.9504668074521,5.19565829368033,3.41691659797381,3.61987635174599,3.77125469949837,3.86255951104379,3.96564188164045,4.10522967030632,4.34002751981266,0.131418798755032,4.51665283373061,5.1841567266179,9.07809808790852,12.5603070202418,32.619531136199,80.3439198500995,123.520624926902,20.4670671716701
"rcACC","ANTsNative",0.189881625020247,0.194375607899323,0.198084534082661,0.200635379162322,0.202840276995748,0.207391134880198,0.212805437464158,0.00328852820625701,0.905725061680868,0.942213348416952,0.973109058649743,0.992161960759575,1.01230900173954,1.04899692008962,1.10458719479753,0.0272234546227525,0.642275816651557,0.956986947026926,1.62467029279131,2.71972165789371,3.89728509276086,7.77932049936208,9.36618219854932,1.83069741625183,4.4175709534599,4.65545546462201,4.85319575704039,4.93801519791844,5.04787285950669,5.26607979265074,5.50212385198665,0.153974190348539,8.03402091592456,9.74533398917072,13.0334592124568,18.4828984089462,24.390960992101,43.7538844485388,51.5392324329077,9.12488196305669
"rcMFG","ANTsNative",0.255167513920432,0.26231733082451,0.268075406061075,0.271308361009878,0.274654061656583,0.279792864856198,0.289274901818429,0.00482348862338073,0.877924237910264,0.909848945995791,0.9407362291449,0.955628419432567,0.976135333141179,1.01214228370803,1.07005237185199,0.026483230611872,0.196394642067063,0.293473616118194,0.489771704087883,0.655379623547128,2.85415846006517,20.2870564796802,23.3674182812578,7.00366463271028,3.11884123804982,3.32556565556457,3.43417070859435,3.5268570409021,3.61448015412558,3.77619476041753,3.96813973911,0.120550844268272,4.05804201294417,4.60389893745803,5.3493607293575,5.98134600262885,14.181319294542,78.3850267348622,92.4133278886778,25.8867865878212
"rCUN","ANTsNative",0.243540381821851,0.248674292251538,0.253584388465743,0.256465462306342,0.259638750874036,0.264313329097834,0.273154828990812,0.00427980103624733,0.890348354437316,0.929124591043026,0.964927437028409,0.98035445331994,0.998128412856756,1.03703534359367,1.07657600624628,0.0265309152207051,0.192590559761557,0.273973797677542,1.35361728449153,2.21233440610595,3.55879969695835,9.59622589353574,11.1418175208197,2.51169396728862,3.40153583740468,3.59371435741129,3.73510136477526,3.82284716181089,3.91214788725914,4.07952182616605,4.26474556346568,0.123480253115211,4.41714448310284,4.86105167704825,9.09356397594418,12.4631673285956,17.7601846626703,41.3266374357414,47.6688675573414,9.82327357486725
"rENT","ANTsNative",0.273305525702006,0.281127445769593,0.287062519404881,0.290071212485902,0.293180893805813,0.29920116423518,0.310199949593382,0.00463369309487902,0.876504156150564,0.915092178536379,0.950279360881489,0.968605383976117,0.983671730197218,1.02145071209276,1.0770421683467,0.0268323615554586,0.138058536109081,0.235619029586715,0.470090108296332,2.05439194279024,13.1380136002349,29.1541128958804,35.2944690532206,9.1097139732882,2.96001768194834,3.11735541722071,3.2704904231505,3.33939766150845,3.39688284019545,3.55579559775762,3.83870890941279,0.107530062368871,3.7047132447012,4.13053936087888,4.97768388557079,10.4796586887919,48.7781726832634,103.683271833439,124.767824763496,31.4154102117779
"rFUS","ANTsNative",0.235595516976916,0.240572835915658,0.245324608338907,0.248317579907279,0.251235219816718,0.256426929502809,0.265961570772555,0.00426604446264464,0.886803501962443,0.931129675052809,0.963897885075927,0.981094280650268,1.00099173748408,1.03828143916272,1.10688533954045,0.0278512263889634,0.447540033309409,0.590628143136468,1.36323941247043,2.09725823021717,2.97963422516338,6.45279699346643,9.96386439108866,1.45469370757373,3.60595804749553,3.7022337384094,3.87297651130406,3.96837815922352,4.03727750586074,4.22157731858912,4.46694759711268,0.129623197012125,5.60926000607435,6.32750068627245,9.4531760869944,12.3883101249855,15.9739330552911,29.9593002387821,44.1400957938384,5.85340712082151
"rIPL","ANTsNative",0.207817767494562,0.212871479778206,0.217535487194627,0.219966422895152,0.221773308679858,0.226671311485049,0.233029477306415,0.00341384966695811,0.901861516711149,0.937407607516329,0.970599027491352,0.989581118889789,1.010121223184,1.0414898292328,1.10586541554316,0.027771719912716,0.0139510064121056,0.0141344842701313,0.314524444819278,1.29883320338095,2.53135597851587,7.18598725205034,9.53224975646425,1.95332182112245,4.01955912220088,4.22306480660056,4.40786578879223,4.50765377565656,4.61536513932881,4.78409377991365,5.0076628222486,0.144445759486164,4.25359872177483,4.57757227429062,5.95098084308782,10.4146018793187,15.9408295507844,37.2473258860235,48.6325607609407,8.88256272174152
"rITG","ANTsNative",0.29479411162416,0.303803617786613,0.310188601212074,0.313952413788497,0.317146736373712,0.323819053908544,0.335755638750488,0.00512184718741393,0.880916965982764,0.907935469882071,0.940864028266836,0.956019865062958,0.976173754522634,1.0126844685801,1.07682470271165,0.0264216034864689,0.281374006244475,0.376541409185797,1.89039353469307,4.51202413611339,6.9034814423972,15.1882675797092,20.3874623642537,4.05277904673165,2.76140831249195,2.87073521341284,2.99128794442918,3.04947641818327,3.11890936601493,3.25866131269342,3.53248146025751,0.0994382122877582,3.85405997420767,4.27103169799964,9.20665024082565,17.420344616328,25.1741743402292,51.7038120806228,67.5496168562078,12.9502781642722
