"Hemisphere","DktRegion","Pipeline","Accuracy"
"Right","PCC","ANTsNative",6.49587596239563
"Right","PCC","ANTsNative",6.54991543675918
"Right","PCC","ANTsNative",6.3960171739183
"Right","PCC","ANTsNative",6.43835418789762
"Right","PCC","ANTsNative",6.25130727659313
"Right","PCC","ANTsNative",6.75297096463651
"Right","PCC","ANTsNative",7.19308626652146
"Right","PCC","ANTsNative",6.54115228001332
"Right","PCC","ANTsNative",5.69613496442186
"Right","PCC","ANTsNative",6.20774656733012
"Right","PCC","ANTsNative",6.68868741557553
"Right","PCC","ANTsNative",7.12772694886614
"Right","PCC","ANTsNative",6.87223628762213
"Right","PCC","ANTsNative",6.44766788625764
"Right","PCC","ANTsNative",6.63519547262364
"Right","PCC","ANTsNative",7.97381011591522
"Right","PCC","ANTsNative",6.4631998893336
"Right","PCC","ANTsNative",6.27211141845814
"Right","PCC","ANTsNative",6.37412128512979
"Right","PCC","ANTsNative",6.64467012663429
"Right","PCC","ANTsNative",6.5263388469613
"Right","PCC","ANTsNative",6.84183483886845
"Right","PCC","ANTsNative",4.81485102399455
"Right","PCC","ANTsNative",6.85969789481316
"Right","PCC","ANTsNative",6.3513838299005
"Right","PCC","ANTsNative",6.26264687686859
"Right","PCC","ANTsNative",6.67059188171388
"Right","PCC","ANTsNative",6.50256545398406
"Right","PCC","ANTsNative",6.67246891388949
"Right","PCC","ANTsNative",5.76475085868049
"Right","PCC","ANTsNative",7.46246767338
"Right","PCC","ANTsNative",6.0180525204287
"Right","PCC","ANTsNative",5.99303898621554
"Right","PCC","ANTsNative",6.0999608545739
"Right","PCC","ANTsNative",5.88808907146551
"Right","PCC","ANTsNative",7.09370538563327
"Right","PCC","ANTsNative",7.40534936544899
"Right","PCC","ANTsNative",7.15084662270182
"Right","PCC","ANTsNative",5.92206669566727
"Right","PCC","ANTsNative",6.90870301005473
"Right","PCC","ANTsNative",6.92453881401606
"Right","PCC","ANTsNative",6.14049259063821
"Right","PCC","ANTsNative",5.85645203754283
"Right","PCC","ANTsNative",6.0505609104426
"Right","PCC","ANTsNative",6.87770235970275
"Right","PCC","ANTsNative",6.11209549837379
"Right","PCC","ANTsNative",6.96373682605276
"Right","PCC","ANTsNative",6.97777012981887
"Right","PCC","ANTsNative",6.35198234605068
"Right","PCC","ANTsNative",6.66434493356059
"Right","PCC","ANTsNative",6.45713468295761
"Right","PCC","ANTsNative",6.27544028240336
"Right","PCC","ANTsNative",6.10157263726969
"Right","PCC","ANTsNative",6.65114989322291
"Right","PCC","ANTsNative",6.86005379309838
"Right","PCC","ANTsNative",6.1933132999961
"Right","PCC","ANTsNative",6.79122245134693
"Right","PCC","ANTsNative",7.59768461348074
"Right","PCC","ANTsNative",6.73373675635666
"Right","PCC","ANTsNative",5.9887666315232
"Right","PCC","ANTsNative",6.98857052105691
"Right","PCC","ANTsNative",6.39572582472528
"Right","PCC","ANTsNative",7.07463452004519
"Right","PCC","ANTsNative",6.60481296380742
"Right","PCC","ANTsNative",6.52369348734735
"Right","PCC","ANTsNative",7.33660400022657
"Right","PCC","ANTsNative",6.70004382807126
"Right","PCC","ANTsNative",7.27215210005783
"Right","PCC","ANTsNative",5.28167167871536
"Right","PCC","ANTsNative",5.80064616654463
"Right","PCC","ANTsNative",5.58654201863218
"Right","PCC","ANTsNative",6.85298111170816
"Right","PCC","ANTsNative",6.21498397082874
"Right","PCC","ANTsNative",7.35007476071307
"Right","PCC","ANTsNative",6.22549754642853
"Right","PCC","ANTsNative",6.14127703653696
"Right","PCC","ANTsNative",7.00020965533302
"Right","PCC","ANTsNative",5.85215725612425
"Right","PCC","ANTsNative",5.82928831231505
"Right","PCC","ANTsNative",6.37839093563822
"Right","PCC","ANTsNative",6.09495812777292
"Right","PCC","ANTsNative",5.82748722421869
"Right","PCC","ANTsNative",7.74076783905644
"Right","PCC","ANTsNative",5.82848627947088
"Right","PCC","ANTsNative",6.59249776759457
"Right","PCC","ANTsNative",5.83561698702338
"Right","PCC","ANTsNative",6.89965926372975
"Right","PCC","ANTsNative",6.34069252943886
"Right","PCC","ANTsNative",6.45228276931434
"Right","PCC","ANTsNative",6.61246914026
"Right","PCC","ANTsNative",6.67135695580301
"Right","PCC","ANTsNative",6.04946577379055
"Right","PCC","ANTsNative",6.25194503545458
"Right","PCC","ANTsNative",5.71194048835015
"Right","PCC","ANTsNative",6.87679050975203
"Right","PCC","ANTsNative",6.03646809191822
"Right","PCC","ANTsNative",6.86975705620262
"Right","PCC","ANTsNative",6.79034309488777
"Right","PCC","ANTsNative",7.18142335216641
"Right","PCC","ANTsNative",5.49493315627944
"Right","PCC","ANTsSST",6.50167174682514
"Right","PCC","ANTsSST",6.59366108234112
"Right","PCC","ANTsSST",6.3482346593308
"Right","PCC","ANTsSST",6.35029932246876
"Right","PCC","ANTsSST",6.24502309612002
"Right","PCC","ANTsSST",6.78548963684719
"Right","PCC","ANTsSST",7.16766484206646
"Right","PCC","ANTsSST",6.48938806532086
"Right","PCC","ANTsSST",5.68469349542136
"Right","PCC","ANTsSST",6.25619603586256
"Right","PCC","ANTsSST",6.68617916375901
"Right","PCC","ANTsSST",7.12683659512794
"Right","PCC","ANTsSST",6.87581296913579
"Right","PCC","ANTsSST",6.39140441439951
"Right","PCC","ANTsSST",6.59620849570695
"Right","PCC","ANTsSST",7.97978412612156
"Right","PCC","ANTsSST",6.45083380539328
"Right","PCC","ANTsSST",6.35948056179457
"Right","PCC","ANTsSST",6.31043939532658
"Right","PCC","ANTsSST",6.68151939368359
"Right","PCC","ANTsSST",6.51971594321769
"Right","PCC","ANTsSST",6.82657336776911
"Right","PCC","ANTsSST",4.79296761135375
"Right","PCC","ANTsSST",6.88355249232191
"Right","PCC","ANTsSST",6.29725544975159
"Right","PCC","ANTsSST",6.22972341364795
"Right","PCC","ANTsSST",6.65833049513177
"Right","PCC","ANTsSST",6.46906529960021
"Right","PCC","ANTsSST",6.61550877595577
"Right","PCC","ANTsSST",5.83658211774697
"Right","PCC","ANTsSST",7.46222237020386
"Right","PCC","ANTsSST",6.04049320298265
"Right","PCC","ANTsSST",6.04228490003706
"Right","PCC","ANTsSST",6.1261376411637
"Right","PCC","ANTsSST",5.89206834870956
"Right","PCC","ANTsSST",7.00225672752739
"Right","PCC","ANTsSST",7.41405782678537
"Right","PCC","ANTsSST",7.11873336164455
"Right","PCC","ANTsSST",5.84587159664294
"Right","PCC","ANTsSST",6.85561428628787
"Right","PCC","ANTsSST",6.93879745395227
"Right","PCC","ANTsSST",6.16234472703139
"Right","PCC","ANTsSST",5.89766252214076
"Right","PCC","ANTsSST",5.99472619454405
"Right","PCC","ANTsSST",6.95260342401758
"Right","PCC","ANTsSST",6.10495930248398
"Right","PCC","ANTsSST",7.00322707070498
"Right","PCC","ANTsSST",7.00802160989935
"Right","PCC","ANTsSST",6.27704458703026
"Right","PCC","ANTsSST",6.64178882153299
"Right","PCC","ANTsSST",6.47658223908337
"Right","PCC","ANTsSST",6.29980093873687
"Right","PCC","ANTsSST",6.05554590856299
"Right","PCC","ANTsSST",6.64598223554644
"Right","PCC","ANTsSST",6.88490587464741
"Right","PCC","ANTsSST",6.12085560948799
"Right","PCC","ANTsSST",6.75338486415424
"Right","PCC","ANTsSST",7.51420323566981
"Right","PCC","ANTsSST",6.75119752935207
"Right","PCC","ANTsSST",6.02038683217074
"Right","PCC","ANTsSST",6.9850844043837
"Right","PCC","ANTsSST",6.32339289223126
"Right","PCC","ANTsSST",7.08245603107144
"Right","PCC","ANTsSST",6.71745524549245
"Right","PCC","ANTsSST",6.43660240732516
"Right","PCC","ANTsSST",7.3149980842803
"Right","PCC","ANTsSST",6.67525620050476
"Right","PCC","ANTsSST",7.27795152919837
"Right","PCC","ANTsSST",5.22954655062416
"Right","PCC","ANTsSST",5.82172344485627
"Right","PCC","ANTsSST",5.59121628146703
"Right","PCC","ANTsSST",6.80922552774673
"Right","PCC","ANTsSST",6.21741612932238
"Right","PCC","ANTsSST",7.36915437398052
"Right","PCC","ANTsSST",6.1838092393389
"Right","PCC","ANTsSST",6.0673413615152
"Right","PCC","ANTsSST",6.93294049675435
"Right","PCC","ANTsSST",5.79229537236484
"Right","PCC","ANTsSST",5.86804125930937
"Right","PCC","ANTsSST",6.35687916829548
"Right","PCC","ANTsSST",6.04309148469528
"Right","PCC","ANTsSST",5.81408874476613
"Right","PCC","ANTsSST",7.76027518616648
"Right","PCC","ANTsSST",5.8170278681911
"Right","PCC","ANTsSST",6.54391085483072
"Right","PCC","ANTsSST",5.79464662405107
"Right","PCC","ANTsSST",6.86184371274339
"Right","PCC","ANTsSST",6.29407825864494
"Right","PCC","ANTsSST",6.41833030823192
"Right","PCC","ANTsSST",6.58452260049307
"Right","PCC","ANTsSST",6.64261480839666
"Right","PCC","ANTsSST",6.05054291674816
"Right","PCC","ANTsSST",6.2013779710196
"Right","PCC","ANTsSST",5.77850767756945
"Right","PCC","ANTsSST",6.7978311770086
"Right","PCC","ANTsSST",6.02936820107093
"Right","PCC","ANTsSST",6.85641848656736
"Right","PCC","ANTsSST",6.79131629219222
"Right","PCC","ANTsSST",7.1142231125521
"Right","PCC","ANTsSST",5.51663528306604
"Right","PreC","FSLong",6.14229882807106
"Right","PreC","FSLong",6.08891125819656
"Right","PreC","FSLong",6.9716041802762
"Right","PreC","FSLong",6.30326943759799
"Right","PreC","FSLong",5.89071542683309
"Right","PreC","FSLong",6.04511819157972
"Right","PreC","FSLong",5.90390635816754
"Right","PreC","FSLong",6.50241653013774
"Right","PreC","FSLong",5.88241106999103
"Right","PreC","FSLong",6.72502224701787
"Right","PreC","FSLong",6.4005302900463
"Right","PreC","FSLong",6.99111607369674
"Right","PreC","FSLong",6.63552384658674
"Right","PreC","FSLong",6.05499885801114
"Right","PreC","FSLong",5.66111320489136
"Right","PreC","FSLong",5.67469903177634
"Right","PreC","FSLong",6.01677185942644
"Right","PreC","FSLong",5.2403063058001
"Right","PreC","FSLong",6.02097117650382
"Right","PreC","FSLong",6.27445795655723
"Right","PreC","FSLong",6.79736458998477
"Right","PreC","FSLong",5.86452463124485
"Right","PreC","FSLong",6.7219887479021
"Right","PreC","FSLong",6.40696228888398
"Right","PreC","FSLong",5.90449221176994
"Right","PreC","FSLong",6.85468771095456
"Right","PreC","FSLong",6.53450973719812
"Right","PreC","FSLong",5.57120917322356
"Right","PreC","FSLong",6.11142132758428
"Right","PreC","FSLong",6.03823769255537
"Right","PreC","FSLong",6.78999663320568
"Right","PreC","FSLong",6.05540762763162
"Right","PreC","FSLong",6.56767025930649
"Right","PreC","FSLong",5.776668087508
"Right","PreC","FSLong",6.67528560353789
"Right","PreC","FSLong",5.42861270390457
"Right","PreC","FSLong",7.18750753918914
"Right","PreC","FSLong",5.51769758762967
"Right","PreC","FSLong",6.63138876562863
"Right","PreC","FSLong",5.40219474060251
"Right","PreC","FSLong",6.38694499762522
"Right","PreC","FSLong",6.36077272356964
"Right","PreC","FSLong",7.01658295983344
"Right","PreC","FSLong",5.89940790321768
"Right","PreC","FSLong",6.04646205421385
"Right","PreC","FSLong",7.21157153120233
"Right","PreC","FSLong",6.65536233126256
"Right","PreC","FSLong",6.30012224618375
"Right","PreC","FSLong",7.36884674458794
"Right","PreC","FSLong",6.48522667347175
"Right","PreC","FSLong",5.30830531499769
"Right","PreC","FSLong",5.73374915211811
"Right","PreC","FSLong",6.04490674010636
"Right","PreC","FSLong",5.6863554861952
"Right","PreC","FSLong",6.09611399331317
"Right","PreC","FSLong",5.46263076877899
"Right","PreC","FSLong",6.84093656951855
"Right","PreC","FSLong",6.31835543002833
"Right","PreC","FSLong",6.03465532561407
"Right","PreC","FSLong",6.53869246445124
"Right","PreC","FSLong",7.24013545319763
"Right","PreC","FSLong",7.30226598787135
"Right","PreC","FSLong",6.21361049682519
"Right","PreC","FSLong",5.10097485824586
"Right","PreC","FSLong",6.74022495072122
"Right","PreC","FSLong",7.14563695535495
"Right","PreC","FSLong",7.06005752271037
"Right","PreC","FSLong",6.8195659252441
"Right","PreC","FSLong",6.59565871712187
"Right","PreC","FSLong",5.7321871069516
"Right","PreC","FSLong",6.07012328640132
"Right","PreC","FSLong",5.23897378953134
"Right","PreC","FSLong",5.6431461430617
"Right","PreC","FSLong",6.17802909453693
"Right","PreC","FSLong",5.41189918936083
"Right","PreC","FSLong",5.47329109408825
"Right","PreC","FSLong",4.99820142692555
"Right","PreC","FSLong",6.60711898471916
"Right","PreC","FSLong",6.21601984816399
"Right","PreC","FSLong",6.31802188421674
"Right","PreC","FSLong",6.47657089020974
"Right","PreC","FSLong",7.4110497097549
"Right","PreC","FSLong",6.08327557204504
"Right","PreC","FSLong",6.03043102567464
"Right","PreC","FSLong",6.8160886967218
"Right","PreC","FSLong",5.11426961299217
"Right","PreC","FSLong",6.70863038284619
"Right","PreC","FSLong",6.81461671781639
"Right","PreC","FSLong",6.59130360414673
"Right","PreC","FSLong",6.74177177537748
"Right","PreC","FSLong",6.83571585654619
"Right","PreC","FSLong",6.30456406030761
"Right","PreC","FSLong",6.71988573134165
"Right","PreC","FSLong",7.13073841530086
"Right","PreC","FSLong",5.44395036843157
"Right","PreC","FSLong",5.8415748054558
"Right","PreC","FSLong",6.89696024591843
"Right","PreC","FSLong",6.64688544451817
"Right","PreC","FSLong",5.24708730893716
"Right","PreC","FSLong",6.39225660942996
"Right","PreC","ANTsNative",6.15424577976314
"Right","PreC","ANTsNative",5.90015947025626
"Right","PreC","ANTsNative",6.73688503817784
"Right","PreC","ANTsNative",6.21408356861347
"Right","PreC","ANTsNative",6.52785228302512
"Right","PreC","ANTsNative",5.77502555130985
"Right","PreC","ANTsNative",5.72241781088917
"Right","PreC","ANTsNative",6.45657593842667
"Right","PreC","ANTsNative",5.53147258241696
"Right","PreC","ANTsNative",6.49831573166076
"Right","PreC","ANTsNative",6.24154968341374
"Right","PreC","ANTsNative",6.85916432580345
"Right","PreC","ANTsNative",6.34805513338006
"Right","PreC","ANTsNative",5.92411614660328
"Right","PreC","ANTsNative",5.51745754682315
"Right","PreC","ANTsNative",5.64278107292994
"Right","PreC","ANTsNative",5.8992672323815
"Right","PreC","ANTsNative",5.53344354260516
"Right","PreC","ANTsNative",6.36503894361273
"Right","PreC","ANTsNative",6.06435526585696
"Right","PreC","ANTsNative",7.21874517965897
"Right","PreC","ANTsNative",6.71643557018866
"Right","PreC","ANTsNative",6.53071098011358
"Right","PreC","ANTsNative",6.1511955859472
"Right","PreC","ANTsNative",6.02518980154301
"Right","PreC","ANTsNative",6.51184283530461
"Right","PreC","ANTsNative",5.98164938959387
"Right","PreC","ANTsNative",5.29037379596419
"Right","PreC","ANTsNative",6.25472172634604
"Right","PreC","ANTsNative",6.46386793247656
"Right","PreC","ANTsNative",6.88314254900504
"Right","PreC","ANTsNative",5.61079980909921
"Right","PreC","ANTsNative",6.76825861172786
"Right","PreC","ANTsNative",6.06990676671121
"Right","PreC","ANTsNative",6.76353384672226
"Right","PreC","ANTsNative",5.79292074239726
"Right","PreC","ANTsNative",7.10029304569621
"Right","PreC","ANTsNative",5.91287554064115
"Right","PreC","ANTsNative",6.44255800345378
"Right","PreC","ANTsNative",5.37109664388286
"Right","PreC","ANTsNative",6.55564191273255
"Right","PreC","ANTsNative",6.40132972241388
"Right","PreC","ANTsNative",7.02260632040944
"Right","PreC","ANTsNative",5.90153029127981
"Right","PreC","ANTsNative",5.78380983012799
"Right","PreC","ANTsNative",6.86042492233438
"Right","PreC","ANTsNative",6.84399928934211
"Right","PreC","ANTsNative",5.90724458492176
"Right","PreC","ANTsNative",7.42344513380749
"Right","PreC","ANTsNative",6.13059285594306
"Right","PreC","ANTsNative",5.8574237380169
"Right","PreC","ANTsNative",5.64348331275511
"Right","PreC","ANTsNative",5.95886430062239
"Right","PreC","ANTsNative",5.57565098256264
"Right","PreC","ANTsNative",6.30819912762046
"Right","PreC","ANTsNative",5.68747386589151
"Right","PreC","ANTsNative",7.33759860797305
"Right","PreC","ANTsNative",6.28750161787981
"Right","PreC","ANTsNative",5.4422271302893
"Right","PreC","ANTsNative",6.79394741292295
"Right","PreC","ANTsNative",7.0503946118253
"Right","PreC","ANTsNative",7.19397687645396
"Right","PreC","ANTsNative",6.02986608839991
"Right","PreC","ANTsNative",5.44197055848344
"Right","PreC","ANTsNative",6.6828781831802
"Right","PreC","ANTsNative",6.82762677008951
"Right","PreC","ANTsNative",6.86781372009747
"Right","PreC","ANTsNative",7.12243539059674
"Right","PreC","ANTsNative",6.35000758351798
"Right","PreC","ANTsNative",5.68642354795895
"Right","PreC","ANTsNative",6.47623343891242
"Right","PreC","ANTsNative",5.55112497104621
"Right","PreC","ANTsNative",5.70933168554525
"Right","PreC","ANTsNative",6.69882364189155
"Right","PreC","ANTsNative",5.46654561544256
"Right","PreC","ANTsNative",5.99355369900081
"Right","PreC","ANTsNative",4.92234546581379
"Right","PreC","ANTsNative",6.68435294291177
"Right","PreC","ANTsNative",6.00673983397092
"Right","PreC","ANTsNative",6.29799773983667
"Right","PreC","ANTsNative",6.0478093136253
"Right","PreC","ANTsNative",8.03244664108238
"Right","PreC","ANTsNative",5.97903314831938
"Right","PreC","ANTsNative",7.07314642955821
"Right","PreC","ANTsNative",7.31775746045219
"Right","PreC","ANTsNative",5.64180064220463
"Right","PreC","ANTsNative",6.90222465303656
"Right","PreC","ANTsNative",6.6853274339534
"Right","PreC","ANTsNative",6.65268040291001
"Right","PreC","ANTsNative",6.47996091368648
"Right","PreC","ANTsNative",7.12507069084129
"Right","PreC","ANTsNative",6.13656268216874
"Right","PreC","ANTsNative",7.19850285439329
"Right","PreC","ANTsNative",6.90124904306477
"Right","PreC","ANTsNative",4.94266916905072
"Right","PreC","ANTsNative",6.37296920223335
"Right","PreC","ANTsNative",6.9306198499554
"Right","PreC","ANTsNative",6.64138450889584
"Right","PreC","ANTsNative",4.81648588142148
"Right","PreC","ANTsNative",6.31548894636351
"Right","PreC","ANTsSST",6.46058329847731
"Right","PreC","ANTsSST",6.08403844978863
"Right","PreC","ANTsSST",6.8308559581358
"Right","PreC","ANTsSST",6.26594362686822
"Right","PreC","ANTsSST",6.48236077898692
"Right","PreC","ANTsSST",5.74072765585954
"Right","PreC","ANTsSST",5.82981112493303
"Right","PreC","ANTsSST",6.53438860053872
"Right","PreC","ANTsSST",5.59906156693897
"Right","PreC","ANTsSST",6.58913856302527
"Right","PreC","ANTsSST",6.17472433460969
"Right","PreC","ANTsSST",7.03752784917635
"Right","PreC","ANTsSST",6.38590278102984
"Right","PreC","ANTsSST",5.89350075173065
"Right","PreC","ANTsSST",5.66646204762943
"Right","PreC","ANTsSST",5.71635000163168
"Right","PreC","ANTsSST",5.97078996220758
"Right","PreC","ANTsSST",5.73346032135135
"Right","PreC","ANTsSST",6.36258006558792
"Right","PreC","ANTsSST",6.12601701289161
"Right","PreC","ANTsSST",7.41708980290447
"Right","PreC","ANTsSST",6.67473721327099
"Right","PreC","ANTsSST",6.6474382957496
"Right","PreC","ANTsSST",6.27707994751014
"Right","PreC","ANTsSST",6.00374286468574
"Right","PreC","ANTsSST",6.48242055203239
"Right","PreC","ANTsSST",6.02000687165362
"Right","PreC","ANTsSST",5.29726698141806
"Right","PreC","ANTsSST",6.37695079428712
"Right","PreC","ANTsSST",6.46895243439288
"Right","PreC","ANTsSST",7.11931597026487
"Right","PreC","ANTsSST",5.58779190577659
"Right","PreC","ANTsSST",6.75960348312658
"Right","PreC","ANTsSST",6.11784809271198
"Right","PreC","ANTsSST",6.81085639140821
"Right","PreC","ANTsSST",5.82835520350595
"Right","PreC","ANTsSST",7.34718276899051
"Right","PreC","ANTsSST",5.88048156175495
"Right","PreC","ANTsSST",6.54520607472764
"Right","PreC","ANTsSST",5.38184464013054
"Right","PreC","ANTsSST",6.5256735290688
"Right","PreC","ANTsSST",6.41594464125173
"Right","PreC","ANTsSST",7.06427974219252
"Right","PreC","ANTsSST",5.9163831377519
"Right","PreC","ANTsSST",5.89310964108627
"Right","PreC","ANTsSST",6.92776034978492
"Right","PreC","ANTsSST",7.0586653386395
"Right","PreC","ANTsSST",5.98721313357151
"Right","PreC","ANTsSST",7.46952267155138
"Right","PreC","ANTsSST",6.45898692287169
"Right","PreC","ANTsSST",5.84451365512717
"Right","PreC","ANTsSST",5.76464452619893
"Right","PreC","ANTsSST",6.02397878117673
"Right","PreC","ANTsSST",5.68456464176158
"Right","PreC","ANTsSST",6.37245063359259
"Right","PreC","ANTsSST",5.68522698625243
"Right","PreC","ANTsSST",7.23766852162073
"Right","PreC","ANTsSST",6.43369280930994
"Right","PreC","ANTsSST",5.57500601470792
"Right","PreC","ANTsSST",6.79692766058315
"Right","PreC","ANTsSST",7.16911864133245
"Right","PreC","ANTsSST",7.24967382578006
"Right","PreC","ANTsSST",6.04852237475854
"Right","PreC","ANTsSST",5.4115288127295
"Right","PreC","ANTsSST",6.71466820515368
"Right","PreC","ANTsSST",6.86275713870459
"Right","PreC","ANTsSST",6.91698462257614
"Right","PreC","ANTsSST",7.09012569614192
"Right","PreC","ANTsSST",6.43300451707113
"Right","PreC","ANTsSST",5.78559894211434
"Right","PreC","ANTsSST",6.474478368857
"Right","PreC","ANTsSST",5.49474676136778
"Right","PreC","ANTsSST",5.80240164026042
"Right","PreC","ANTsSST",6.78875452825907
"Right","PreC","ANTsSST",5.62513815712541
"Right","PreC","ANTsSST",5.92839842213439
"Right","PreC","ANTsSST",4.90007274812626
"Right","PreC","ANTsSST",6.61019528498866
"Right","PreC","ANTsSST",6.10219495870062
"Right","PreC","ANTsSST",6.34633601872405
"Right","PreC","ANTsSST",6.11932409897435
"Right","PreC","ANTsSST",8.19649427955273
"Right","PreC","ANTsSST",6.02735084278389
"Right","PreC","ANTsSST",7.04632305773145
"Right","PreC","ANTsSST",7.21615966057967
"Right","PreC","ANTsSST",5.73704659220286
"Right","PreC","ANTsSST",6.87684090516566
"Right","PreC","ANTsSST",6.79596492781094
"Right","PreC","ANTsSST",6.71421097553586
"Right","PreC","ANTsSST",6.58941533991283
"Right","PreC","ANTsSST",7.17848254225835
"Right","PreC","ANTsSST",6.1889796760596
"Right","PreC","ANTsSST",7.26187088610668
"Right","PreC","ANTsSST",6.94387505307516
"Right","PreC","ANTsSST",4.97060670501314
"Right","PreC","ANTsSST",6.57840234229404
"Right","PreC","ANTsSST",6.98417802328041
"Right","PreC","ANTsSST",6.75245860323756
"Right","PreC","ANTsSST",4.86497179777494
"Right","PreC","ANTsSST",6.29941671705243
"Right","TT","FSLong",6.35299149733985
"Right","TT","FSLong",6.85822929959062
"Right","TT","FSLong",5.74145531310867
"Right","TT","FSLong",6.65445173643785
"Right","TT","FSLong",6.28344578249272
"Right","TT","FSLong",6.41388270427432
"Right","TT","FSLong",7.41326310906683
"Right","TT","FSLong",6.61814331780735
"Right","TT","FSLong",6.59812491342385
"Right","TT","FSLong",7.04356829979264
"Right","TT","FSLong",6.23332866346006
"Right","TT","FSLong",7.35101833457437
"Right","TT","FSLong",7.10773961291495
"Right","TT","FSLong",6.43843314522269
"Right","TT","FSLong",6.45057529684683
"Right","TT","FSLong",6.62681852989629
"Right","TT","FSLong",6.82926760883922
"Right","TT","FSLong",5.75169217255668
"Right","TT","FSLong",5.45385210703017
"Right","TT","FSLong",5.84999090833519
"Right","TT","FSLong",6.47042569955742
"Right","TT","FSLong",6.56458860244301
"Right","TT","FSLong",7.37894551932152
"Right","TT","FSLong",5.98290004858836
"Right","TT","FSLong",7.04345268785179
"Right","TT","FSLong",6.44496355362527
"Right","TT","FSLong",7.32404033606313
"Right","TT","FSLong",7.01553647199199
"Right","TT","FSLong",6.08789842700683
"Right","TT","FSLong",6.5786453070443
"Right","TT","FSLong",6.33444890261788
"Right","TT","FSLong",6.77579935072211
"Right","TT","FSLong",6.32675282488304
"Right","TT","FSLong",6.48215140374788
"Right","TT","FSLong",6.95083650120866
"Right","TT","FSLong",5.68050929518556
"Right","TT","FSLong",6.11541652096381
"Right","TT","FSLong",7.01561503889468
"Right","TT","FSLong",7.35898041351832
"Right","TT","FSLong",7.1471663770885
"Right","TT","FSLong",6.59063652196062
"Right","TT","FSLong",5.88526984734563
"Right","TT","FSLong",5.76759030772013
"Right","TT","FSLong",7.42965190163546
"Right","TT","FSLong",6.48015988971011
"Right","TT","FSLong",7.80726827497701
"Right","TT","FSLong",6.090537445578
"Right","TT","FSLong",6.18959152084907
"Right","TT","FSLong",6.96783242116043
"Right","TT","FSLong",5.9728099931876
"Right","TT","FSLong",6.07109004278119
"Right","TT","FSLong",6.25093797150694
"Right","TT","FSLong",7.60485588170569
"Right","TT","FSLong",5.96988151192978
"Right","TT","FSLong",6.56483804816381
"Right","TT","FSLong",5.98714153135157
"Right","TT","FSLong",5.98554612153834
"Right","TT","FSLong",6.8461931359159
"Right","TT","FSLong",6.53743133331908
"Right","TT","FSLong",7.19895115076081
"Right","TT","FSLong",6.35035125220292
"Right","TT","FSLong",6.22267990381034
"Right","TT","FSLong",5.63338878898522
"Right","TT","FSLong",6.63703660852554
"Right","TT","FSLong",6.26131847180685
"Right","TT","FSLong",4.95085762322957
"Right","TT","FSLong",6.40810756230884
"Right","TT","FSLong",6.06015373452868
"Right","TT","FSLong",6.01280710143942
"Right","TT","FSLong",6.1003173791829
"Right","TT","FSLong",6.30381487821958
"Right","TT","FSLong",6.73628246860883
"Right","TT","FSLong",6.60993649328856
"Right","TT","FSLong",6.22933650913003
"Right","TT","FSLong",5.31419386912942
"Right","TT","FSLong",6.01368213407844
"Right","TT","FSLong",6.75633086934724
"Right","TT","FSLong",6.07514726801401
"Right","TT","FSLong",7.66303103647013
"Right","TT","FSLong",6.02637865958518
"Right","TT","FSLong",6.78981545255174
"Right","TT","FSLong",7.03889677451397
"Right","TT","FSLong",8.6813863497332
"Right","TT","FSLong",5.38307811845165
"Right","TT","FSLong",7.27085689346538
"Right","TT","FSLong",7.29571710065296
"Right","TT","FSLong",6.52628538014931
"Right","TT","FSLong",6.80465078782385
"Right","TT","FSLong",5.49951834370552
"Right","TT","FSLong",5.58224730497571
"Right","TT","FSLong",6.3646508542818
"Right","TT","FSLong",6.14386128564859
"Right","TT","FSLong",6.46978185809514
"Right","TT","FSLong",5.44822674950461
"Right","TT","FSLong",7.14625605558169
"Right","TT","FSLong",5.93078041560878
"Right","TT","FSLong",6.50010178737861
"Right","TT","FSLong",6.38284182885108
"Right","TT","FSLong",6.25532773208367
"Right","TT","FSLong",6.37449845501483
"Right","TT","ANTsNative",5.97287176253233
"Right","TT","ANTsNative",6.09347895896231
"Right","TT","ANTsNative",5.68416297710732
"Right","TT","ANTsNative",6.44471858104509
"Right","TT","ANTsNative",6.02594993337999
"Right","TT","ANTsNative",5.82382214000871
"Right","TT","ANTsNative",6.2439011515642
"Right","TT","ANTsNative",6.04767778804746
"Right","TT","ANTsNative",5.78720426482041
"Right","TT","ANTsNative",6.38687378695429
"Right","TT","ANTsNative",5.86990529943243
"Right","TT","ANTsNative",6.74916474423476
"Right","TT","ANTsNative",6.76147793547939
"Right","TT","ANTsNative",5.84900321846608
"Right","TT","ANTsNative",5.99681940291038
"Right","TT","ANTsNative",5.40013770797989
"Right","TT","ANTsNative",6.67157661940542
"Right","TT","ANTsNative",5.6114209953331
"Right","TT","ANTsNative",5.88247354873193
"Right","TT","ANTsNative",5.49119424645829
"Right","TT","ANTsNative",6.19087823580024
"Right","TT","ANTsNative",6.36406144501592
"Right","TT","ANTsNative",6.64013959567632
"Right","TT","ANTsNative",5.74092161439592
"Right","TT","ANTsNative",6.90220374834831
"Right","TT","ANTsNative",6.28911877182103
"Right","TT","ANTsNative",6.16489779474527
"Right","TT","ANTsNative",6.08832229111026
"Right","TT","ANTsNative",5.41310081579574
"Right","TT","ANTsNative",6.02146847425502
