"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"rMGH","ANTsNative",0.230051427695123,0.241541349496492,0.244274918274889,0.247012783644197,0.25892311983687,0.00412454630828626,0.897689070423522,0.966524548271357,0.984112221941274,1.00249330755372,1.09508209716479,0.0267310217687544,3.58921047006629,3.94527556062265,4.03169613550159,4.12106706219696,4.55787028945692,0.129843131549716
"rPARH","ANTsNative",0.217506312392867,0.228933737238971,0.231480835919914,0.23426517729123,0.244549963348591,0.00384130915872071,0.903195496321314,0.970813259545309,0.989573302237175,1.00849306900051,1.0907488538068,0.0271304444881082,3.87225041344531,4.18292341980144,4.27332562871535,4.3669860241984,4.77519928768908,0.137871427519145
"rparaC","ANTsNative",0.189830384535767,0.197933684181593,0.200102503681141,0.202481110474177,0.21070161988756,0.00330619289136312,0.908107395968935,0.978944631764462,0.997375621073697,1.01588001971442,1.09252716591342,0.0273323156932974,4.48873848503663,4.8771257419185,4.98534177210047,5.09142523644911,5.63711089825305,0.161147583580425
"rpOPER","ANTsNative",0.236649104077228,0.247421312233105,0.25013210873063,0.253068399559466,0.265188707996736,0.00406464878258203,0.903147885514797,0.965670516588483,0.983484688397146,1.00305684344319,1.08671090162753,0.0277193625859677,3.56405095679601,3.84878295251407,3.93068555906882,4.01918769676036,4.39564670213756,0.127347424922625
"rpORB","ANTsNative",0.278961467202271,0.291761660281683,0.294965272315402,0.298127627573574,0.314138075823585,0.00484187661399692,0.874400294783404,0.951636739470743,0.969489777534143,0.988013122037415,1.07479661317192,0.0274077613131712,2.89124382645358,3.21801365173546,3.28725471645411,3.3620368843625,3.66760836323338,0.109306824311461
"rpTRI","ANTsNative",0.249907793387898,0.264080242280984,0.267200313576806,0.270282914249171,0.282702144765573,0.00452031541601199,0.88162700272737,0.955538510933165,0.973955334975421,0.991638434681377,1.09707453143301,0.0277927173172848,3.25384325136959,3.56350451637063,3.64593298561405,3.72845332578669,4.17613267272311,0.123522938803502
"rperiCAL","ANTsNative",0.264296211557266,0.27519835921216,0.27823634000141,0.281271354939097,0.294812050622932,0.00450740289602179,0.874773974641937,0.951933165165121,0.970389794838134,0.989115812355564,1.07900712278758,0.0276126623528237,3.14834742751983,3.40891695121888,3.48893233796487,3.56892383645291,3.89607651652239,0.116626442224197
"rpostC","ANTsNative",0.228573057131228,0.242262224450155,0.244854207751287,0.247518901293973,0.263720522524671,0.00402836884368703,0.903823221563722,0.981446297871847,0.999919821231553,1.01931261058756,1.11190311640662,0.0283704847357719,3.67163141838123,3.99456063545713,4.08106995283171,4.17283408826427,4.6023773522069,0.134788255230237
"rPCC","ANTsNative",0.197755830563712,0.208663704628176,0.210878818742897,0.213308643288816,0.224934857752894,0.00351638103740717,0.904625155611193,0.986022449516622,1.00434802655496,1.02281267750977,1.12160043764467,0.0285671842622543,4.24135120081766,4.65885582434809,4.76037493295955,4.8646001531139,5.36872191080429,0.156725242795764
"rPreC","ANTsNative",0.245385441442319,0.256125980818417,0.258948247093751,0.261711949441931,0.275320821080239,0.00421643264441234,0.885032376762359,0.956456830712917,0.97375830155014,0.991896334695893,1.06580815852403,0.0267355397500795,3.36945241340576,3.68157993635941,3.75957818009694,3.84529029758137,4.16950128946742,0.121860386885791
"rPCUN","ANTsNative",0.187700383286391,0.195114206295066,0.197269921934374,0.199480127712069,0.208559572936173,0.00323640784544327,0.897196298308198,0.975033455037387,0.993746827275285,1.01277555917302,1.11447593588182,0.028013873929607,4.48958051737856,4.92638001872021,5.03652857574443,5.14917035123666,5.71579537919921,0.165796301692089
"rrACC","ANTsNative",0.194935644952383,0.204138839015424,0.20633037892308,0.20872532193631,0.220784799605165,0.00343331148692863,0.903401450047562,0.983228427703142,1.00204276555754,1.02090646546405,1.12806080147204,0.0277273261767233,4.28772552795018,4.74565550576069,4.85500524802448,4.96479004659242,5.53664027984601,0.159717113751263
"rrMFG","ANTsNative",0.243699752500936,0.256431742667341,0.259274802384397,0.262263889612704,0.276195009908799,0.00441798714598804,0.881134965554745,0.973627028657611,0.991659120521196,1.01138880043645,1.09771313021923,0.0273861109555313,3.40498892829475,3.74428995326384,3.82761164765311,3.90815117180556,4.25314375159365,0.125346383766648
"rSFG","ANTsNative",0.258443613303056,0.270821973464359,0.273683901185866,0.276761189754949,0.293322585206286,0.00449537612294079,0.889919136332833,0.960191954778882,0.979864772052687,0.999256816922102,1.07952455693649,0.0279049620453232,3.16031156911358,3.49672198937605,3.57804255113229,3.65931775979101,3.96182029558922,0.117436730051078
"rSPL","ANTsNative",0.227144188195133,0.236485221395202,0.239091956059371,0.241764623112133,0.254897711581917,0.00396351151237133,0.908987043393486,0.990710881024792,1.01046258773615,1.02962008714552,1.12072085813046,0.0284475654883973,3.75148540848367,4.13317334214537,4.22458199657597,4.31632422213749,4.78910920837764,0.136129328413947
"rSTG","ANTsNative",0.237997973736105,0.248483379798534,0.251332767387039,0.254046212482857,0.266910393967529,0.00409375582671564,0.900556929411392,0.969516811486189,0.988072990605901,1.00751953915291,1.09208969491638,0.0278246328258301,3.52147755133233,3.84673267630891,3.93317737283783,4.02319253396136,4.43275044101247,0.129756853365235
"rSMAR","ANTsNative",0.247101195322871,0.260582668036096,0.263405304110794,0.266369509324778,0.278148097745586,0.0043455491221524,0.902912013673329,0.963955790822591,0.983158825914855,1.00172357367047,1.0810146614542,0.0280550715796349,3.35478398522778,3.64767736320543,3.73323608984795,3.81425733134056,4.23917479466286,0.123243536512673
"rTT","ANTsNative",0.278250202694305,0.292375297798716,0.295666633496076,0.298953349799216,0.312456906482022,0.00484878131616946,0.885029491675381,0.951972353099298,0.970677530802877,0.98912489280568,1.07712286927731,0.027357630262345,2.92599658804456,3.21295412399044,3.2819142838264,3.35675798666872,3.71091159993375,0.108773778134
"rINS","ANTsNative",0.196642606141082,0.205131546942895,0.207375738488881,0.209695303855373,0.222275164849304,0.00340769373398437,0.899842227765147,0.981556084439713,1.00030338823502,1.01980221794653,1.10641071181568,0.0281979917482929,4.26866250309404,4.71440603354584,4.82427339479408,4.92933659638366,5.37167470929202,0.158699537447951
