"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"lSMAR","FSCross",0.346662168892389,0.362070023002764,0.366114147687189,0.370100938482746,0.390472994527918,0.00590799529758794,0.856707348176573,0.924830456861414,0.942375540737385,0.960786951291747,1.05611593472411,0.0267043765659072,2.2965013062452,2.51890569782081,2.57367961683083,2.63077729836522,2.90090115199052,0.0848563937065158
"lTT","FSCross",0.380979656293116,0.39968115427668,0.40413628115508,0.408472777658206,0.431767582127761,0.00652661857253077,0.822745428247701,0.905651021205934,0.923403376163398,0.940461811644521,1.04631230404583,0.0261403930288142,2.03087697459894,2.23498565254389,2.28476382199417,2.33426247816372,2.57864555714882,0.0750841292895953
"lINS","FSCross",0.346520041849278,0.364522321163342,0.368702280014283,0.372928042120579,0.390715299898939,0.00609967650681745,0.843085297933874,0.915462187590952,0.93251147720374,0.950714890292403,1.0278970823129,0.0268057453069719,2.22127206776709,2.47495736043545,2.52985757299051,2.58732257748587,2.92428927205121,0.0843269485713828
"rcACC","FSCross",0.328081264909633,0.342570472061024,0.346444172976226,0.350408604432698,0.367865727955587,0.00581206179083028,0.842090753073413,0.930731061220479,0.947617180535976,0.966064880649591,1.05333575314928,0.0266681975011622,2.3930466403798,2.67875662535254,2.73693193928615,2.79681701487618,3.1140577259297,0.0903385638537811
"rcMFG","FSCross",0.401418032067583,0.41727679896989,0.421872038009591,0.42654386524277,0.447986278318557,0.00690075856880872,0.827711080596396,0.888853438247606,0.907220992877896,0.925149653709589,1.01329373663824,0.0265619692128574,1.90314578235387,2.10090764683565,2.15112475559222,2.20011625117378,2.45470794156649,0.0749166540163751
"rCUN","FSCross",0.379607726010052,0.399441529987922,0.403773728911524,0.408292371769581,0.430507645595376,0.00673711545389422,0.837468393893748,0.905127660906629,0.922485475177819,0.940223791542084,1.01974111005881,0.0259018925682835,2.03443959063282,2.23478824781822,2.28477159185459,2.33488939958482,2.54836259160348,0.0745256873228757
"rENT","FSCross",0.305562419205955,0.32306186095654,0.326651314967487,0.330374212448124,0.346178698406347,0.00538065444412409,0.876972301408434,0.93715016143947,0.955465549875584,0.974103522621785,1.05977590978224,0.0276311871618748,2.61543635726908,2.85816146050818,2.92507435543675,2.99139430934266,3.28060772393762,0.0969244736860864
"rFUS","FSCross",0.301394749733082,0.317290183674712,0.320911894238256,0.324407508076573,0.339181296707625,0.0054259336438618,0.879636462773263,0.939496662657845,0.956947515044409,0.974862586255629,1.05831292605296,0.0268824558816103,2.67472155106392,2.91919231633059,2.98299779582179,3.04885427963092,3.37009384201566,0.0985747721258374
"rIPL","FSCross",0.331752756236237,0.348858475837144,0.352737866628151,0.356699984606856,0.37470548742288,0.00575210117185649,0.841875236832337,0.925242849623062,0.943426718350706,0.960730597465459,1.04446661004204,0.0259680052280835,2.34852135588529,2.61406653650138,2.67454861704138,2.73324441825326,2.98401545570017,0.0869072939403429
"rITG","FSCross",0.292209314176368,0.306788750096312,0.31013227953935,0.313577210174325,0.32974051827619,0.00507595223285939,0.855997447653505,0.950216544876708,0.967783002232406,0.986403972525041,1.07988171287769,0.0271540278042682,2.67137713055118,3.05593479350449,3.12116951548475,3.18816252700056,3.50908856763911,0.100806199833806
"riCC","FSCross",0.344924340418839,0.361992693277811,0.366021815542668,0.370189285967782,0.392789022500386,0.00604346053658296,0.836644367729397,0.909256449656316,0.926616393831438,0.945271410786684,1.01843333060481,0.0264048869226196,2.25280827878246,2.47586860177059,2.5330602005182,2.58915093014641,2.81407029391469,0.0842039438857024
